Result,Seed,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP,MAS,SAG,POM,OppSeed,OppPts,OppPos,OppOffRtg,OppDefRtg,OppNetRtg,OppAstR,OppTOR,OppTSP,OppeFGP,OppFTAR,OppORP,OppDRP,OppRP,OppMAS,OppSAG,OppPOM
1,14,74.55882352941177,66.67369411764707,111.51617817271725,100.81506807689387,-2.371363786437644,14.765112220441395,13.066877133130161,54.968766371921184,0.4907971970532838,0.4157458616348526,0.3059080792708963,0.6633368915855848,0.497725412893089,113,112,100,3,72.75757575757575,63.1266909090909,115.06069045189298,102.11489879965957,-4.553609957670957,16.89130081358957,14.177703945690565,58.86480052927145,0.5598295026634083,0.38137571908022316,0.32324213753427794,0.6795853570918862,0.523821767441058,12,11,11
1,11,66.23529411764706,60.30268235294119,109.80249492830767,95.41760341168813,-6.255414510317966,16.39691948736024,12.386974054021074,50.694240262466515,0.4886760806124701,0.30916868797948105,0.42688731826676113,0.7072615087816604,0.5475086535069936,43,43,33,6,76.38235294117646,61.782776470588246,123.3444429180034,109.31607049659954,-2.701779034810255,18.095563006435768,15.568121173552774,58.70382762140508,0.5438044564515817,0.4009596505331572,0.34039550800849183,0.6995201323918149,0.5301806916980332,29,39,38
1,10,79.8,64.21567999999999,124.22289314714908,89.71845333336472,-0.7282986063624425,17.23978828313009,10.860804128353292,60.31605656721842,0.5564799497538849,0.33020923035839683,0.33988649777474605,0.6923788612759995,0.5236693449246449,25,30,43,7,69.82352941176471,63.23689411764707,109.95774025513825,93.03489999589443,-2.306739352915294,14.381139910584233,10.998460965213992,55.07550722246435,0.5113176324458144,0.3343399701205033,0.2593294707304263,0.6527827910621521,0.46799717052948897,31,41,48
1,6,73.0909090909091,67.14065454545455,108.32830969015481,97.35161496310619,-6.381308871517311,14.545544050498783,11.146911183593495,53.215902857764846,0.5001663633739754,0.3715212894055415,0.3216488512342864,0.6791957256136647,0.504751836019566,21,19,35,11,68.90322580645162,61.38921290322582,112.58494318503254,104.09177989237031,-4.502729667708775,14.487436186627296,13.841329983948736,54.16598273902357,0.52055331499349,0.41828567384913373,0.3987109495074427,0.686373270722518,0.538691740851349,35,38,40
1,2,82.35483870967742,68.7161806451613,119.89452165775988,104.89447436242682,-3.156908477713078,14.017911581857575,12.927873299386922,58.20887196043861,0.5311951367971982,0.45218809764807205,0.3761769828223051,0.6887944749568443,0.5367917355338777,10,7,15,15,68.08823529411765,64.0907294117647,106.41408403863522,103.79256845407818,-7.262859742906665,13.53426668184207,12.894529261034485,53.34390352824465,0.4955190791916883,0.4796144885040006,0.34247626750263926,0.6804437842478785,0.5151671662217359,165,188,188
1,9,72.41379310344827,68.28579310344827,105.76443244893453,103.14825464978597,-6.819747905057821,12.005399246098472,10.600392197118381,51.456227179620356,0.4769840744967391,0.4223666135718514,0.38167479669369625,0.6647394870574816,0.5184993588759623,51,45,50,8,81.24242424242425,70.43665454545454,115.23122230848278,99.10386736171078,-4.586422747781338,13.979980618373421,11.181742908821594,54.66240538526537,0.5145323146706453,0.4139692635339597,0.39256250374746043,0.6835659897789698,0.539254525588468,26,13,17
1,11,79.42424242424242,69.47607272727271,114.09010235582456,99.50673259328343,-5.150481882394588,13.816855896781934,10.659843640934985,54.3114784611223,0.49430350611760276,0.4220683550371007,0.3693694567522665,0.6831233639579147,0.5305382274767121,41,42,29,6,74.81818181818181,62.06894545454543,120.30235789749457,96.92534011327857,0.09953682520456222,16.662458228616572,14.183781948642178,58.19441731382716,0.525011425202207,0.35779663433103376,0.3121806744085664,0.6757249190163991,0.4919208056550584,23,24,28
1,8,77.72727272727273,65.06240000000001,119.85112377275459,101.51830488071933,-4.356592205981581,15.374571406027835,12.48846777852054,57.83754460876215,0.5351513835967863,0.3621428248716522,0.3507207152205021,0.6952377948983737,0.5232531296234058,33,29,14,9,77.34375,65.217,118.55663716401241,102.6713927168212,-4.111289338607803,15.709350598230563,13.461731222734619,56.37646892213311,0.5171049713203619,0.364555934562444,0.3927608259881053,0.6295909631587987,0.5139938877803025,38,37,39
1,12,75.79310344827586,62.5959724137931,120.7384021910765,91.2970029866054,-1.5763273250827898,17.503393480554998,13.233825700518794,59.96056884728295,0.5634217772737707,0.2953690713726388,0.31536874268021203,0.7034992149724614,0.5159589309806684,48,52,66,5,64.76470588235294,59.50644705882352,109.04807857188659,90.4019412962313,-3.48216576073506,16.812612080533786,12.067625536372983,52.530738183200754,0.4944785575028606,0.2872966920431117,0.32190289774729836,0.731048074007709,0.5150715642576577,9,16,18
1,1,78.32352941176471,64.11444705882354,121.59053392151017,85.4724159494755,-1.3242952783204789,14.405974038490639,11.39352812497048,55.73324796344001,0.5033544824111664,0.3840434334553932,0.40057859491908987,0.6774539235685666,0.5273993299416484,3,2,1,16,62.09375,65.27879999999999,94.54852853782444,98.5993155275913,-12.440223024271663,13.140353418798172,11.121215035828769,48.71760821373465,0.4530519220948346,0.5119005128918738,0.35559662173088274,0.7430106485212052,0.5190359781823392,232,239,238
1,10,71.66666666666667,67.24363636363637,106.4068240883735,99.18404125150961,-5.141175988962732,14.007854461556876,12.687713778999436,53.326456003616535,0.509932036992017,0.3912080121547843,0.3799382910915777,0.6551880184057786,0.5184273139460629,42,32,27,7,74.0,65.76180000000001,112.89998666750233,99.17514188667609,-6.240546526240454,13.707390326466593,11.306701223789801,56.59106411984819,0.5284850572460407,0.3726842600389904,0.2950230922110168,0.7212614916998957,0.5103159871964237,37,36,44
1,8,76.41935483870968,66.65930322580645,114.7882095722715,102.57409539566204,-5.123563291981107,14.405111176053365,11.927070054675164,57.391964299630146,0.5460085439226092,0.5061191048106592,0.3223163215570042,0.7182866511720614,0.5319051323850092,32,35,56,9,66.41935483870968,64.54172903225806,102.70564260754449,92.08026703914801,-7.186420951929811,14.612642896182178,10.148246973358741,52.488313817954015,0.5080647792910156,0.4035722637755412,0.3846004735632306,0.6781109484045561,0.5274747141581921,30,26,19
1,4,77.6,67.57887999999997,114.80918702356807,100.80717600076873,-6.199521220889006,16.296328546174575,11.537206447203555,54.57220611599738,0.5200698624507133,0.347420018118119,0.34897152040546764,0.6356459969904723,0.5121556503427068,17,15,10,13,79.78787878787878,68.44276363636365,116.40805530058346,103.59022177014074,-3.031797703275448,12.842325441155236,11.625569746630886,53.04932421222798,0.48300900614443604,0.3403078556105912,0.3045040322420459,0.6191016453867028,0.4433796801417428,100,100,85
1,5,71.125,63.46379999999997,111.87366398868944,104.71344023661142,-5.869643305299405,17.098655416054996,13.697014852621399,53.944861926183876,0.5147710030720019,0.37001294703329723,0.41051964846801486,0.7178730825395124,0.5535673136222568,20,25,24,12,77.75,68.6922,113.31268502704356,110.23716540642499,-9.3964548706375,14.909647174909919,14.133700364932952,56.63123696823714,0.5331119747572218,0.39164674277822153,0.2948692314136751,0.6599572247918509,0.49058744148598415,71,98,115
1,10,77.4375,68.3064,112.99532946492657,89.74971479600683,-4.554329971913921,15.058956388057627,11.137136040178584,54.33414211341719,0.5027218730606063,0.3433781988827466,0.3450007178035446,0.6229237244837592,0.4892310429516439,36,21,21,7,74.12903225806451,66.53852903225807,111.29903070659324,91.919755418241,-2.727422198330075,14.42730742327714,11.853739561049148,54.77457670183269,0.5089701805567437,0.3667409403379742,0.35600919455497093,0.6640031441829094,0.49883435650677416,40,28,16
1,2,73.23529411764706,62.16338823529412,117.60130324083904,96.00357858387055,-4.762177442966994,16.35911899038716,12.866690466877095,58.42102421577096,0.563258153462394,0.364635200508648,0.29431886939861684,0.7179309135233277,0.517583171190458,7,12,4,15,66.71428571428571,64.39748571428571,103.58201943269016,100.27711708989192,-7.664780218468633,15.051899351324414,13.201264581748399,55.02674274337877,0.515653646906445,0.48226008144216354,0.27458788177660026,0.6780601179544828,0.48840710628165135,107,126,152
1,3,67.21875,60.25980000000001,110.98577015340209,99.57684010479736,-6.682645224544156,17.213081463483284,12.31281864719003,53.593823342599954,0.4983224144929886,0.42952335370582817,0.3671049616602593,0.6878409184169085,0.5216002825269845,18,20,30,14,74.53125,66.48599999999999,111.94595833732808,105.25206734391233,-9.64827889955742,13.239699984629162,12.157737007348487,53.80857444930618,0.4960719520876063,0.41429390035964075,0.37163977243288515,0.6861136576928838,0.5262846913733126,70,103,141
1,4,71.34375,63.16800000000001,112.96424788662519,97.13470888247946,-2.30506928006988,15.378949009651954,12.311531122790607,54.76756743472093,0.49681790311148377,0.40715049381205315,0.3062654210978915,0.6863285856257791,0.5045453686974175,8,10,13,13,74.18181818181819,66.85963636363635,110.85143382673219,100.09016765109978,-5.320192680338156,14.842798507960113,13.472850901729082,53.02505059851095,0.5015597916730449,0.3995265980659537,0.35253799850308276,0.7016236307883852,0.5164915504294214,39,53,58
1,1,80.46875,67.9752,118.34784066085726,100.48709891733415,-3.135658691958203,18.77392986286118,15.297821048753276,59.491996331048675,0.5738267659575094,0.38777885717690674,0.3693521043077756,0.6528394673438729,0.5258294547885713,4,3,5,16,68.79411764705883,64.35783529411766,107.66388538810608,99.31498853193729,-7.568211194662444,13.125517399356216,10.878166522254011,52.748263969298506,0.4887109725036659,0.5137613276007054,0.3610334159633661,0.6659618592828859,0.5318630162897793,133,145,129
1,5,70.51612903225806,63.33894193548387,111.8211207227274,101.01775648004157,-4.846001920745439,13.41290520790272,12.805571266539985,54.15207268106798,0.5022044381476094,0.5026226502949851,0.335058255138375,0.6976870355195174,0.5135978957728949,15,17,23,12,72.66666666666667,59.723636363636345,121.96883811145534,94.93946798239239,-4.050087583098291,18.767885788569487,13.378947553975093,58.63589826159582,0.5584716544519638,0.309904558585618,0.33309631428733383,0.7295674376571872,0.5389418849694767,44,40,20
1,2,74.0,61.61279999999999,120.1283184902596,100.31553606782538,-0.18067845610190622,16.413967865972747,13.486872193076337,54.6401083165812,0.49531206078480033,0.3867993732165972,0.42205378006831523,0.6890850441165369,0.5369434913195926,5,5,8,15,76.47222222222223,67.2976,113.74531119385958,101.79045621946847,-4.280420558606405,12.845301723953346,11.126463990466997,53.29264544534438,0.481730326745121,0.4631806107762849,0.39620749142204104,0.660805981678691,0.5181855401288481,132,144,149
1,4,69.61290322580645,57.445161290322574,121.57915817080031,89.06754023385398,0.3113643606210476,15.489913376830547,12.26297984836923,57.82676585460613,0.5216877832991761,0.3292780909498716,0.30677100795085865,0.744843008938183,0.5150966768632504,19,14,3,13,69.63636363636364,62.31854545454546,111.75356474182875,97.74262356780848,-1.2220487538871023,14.949165310628056,11.20371010660368,54.45432485022715,0.4956723134366604,0.4650032606237311,0.3321616786696255,0.7094128343788713,0.5121767989930069,66,82,87
1,6,79.84375,68.39999999999998,116.96659729641127,96.95217054034735,-3.4360320223746093,14.508137586147212,12.821003010844962,57.254230923685675,0.5300785278546055,0.4369882126917901,0.34639830713052966,0.708715303176847,0.5281097893152645,22,18,22,11,70.67647058823529,63.332329411764704,111.36148783305178,98.87613983477348,-10.125302880537781,17.738369261784015,13.720646272886466,55.36412241822499,0.5366384095960208,0.35506881219042113,0.32950200106140537,0.6830057932531057,0.5119075065969065,46,46,25
1,3,76.38709677419355,64.47421935483871,118.64436062671584,102.3153420885675,-2.411646497381501,14.48889115009092,13.14762302467529,58.74284874409342,0.5469175227946016,0.37991265876114955,0.37819026712442955,0.6751204017452671,0.5413718964203715,11,8,12,11,66.23529411764706,60.30268235294119,109.80249492830767,95.41760341168813,-6.255414510317966,16.39691948736024,12.386974054021074,50.694240262466515,0.4886760806124701,0.30916868797948105,0.42688731826676113,0.7072615087816604,0.5475086535069936,43,43,33
1,5,69.78125,61.43819999999999,113.92892065236191,91.27268394211298,-1.6929838027201431,14.851869097596381,12.501471333466638,57.96225775038294,0.5255679075955371,0.48520886945879177,0.3131037481619323,0.7302920106513904,0.5354242681776705,13,22,26,13,75.96875,64.29599999999999,118.08665583886325,92.20460187920169,-1.6100091126914662,16.07511679019237,11.360409204393495,59.449171079598045,0.5564536379952988,0.4367624589542141,0.3824990970353054,0.6731485545476907,0.5335335861668854,49,61,57
1,2,79.34375,68.3898,116.17483394973821,97.47942044655154,-2.659570376551681,14.351001124578055,12.059287659510035,55.47048252748703,0.5098186651449881,0.5384461782796451,0.40875214486966577,0.6686658270579926,0.5218490974914547,6,6,9,7,82.3030303030303,67.52058181818182,121.82823361183863,90.11552719435767,-2.009975682257968,16.307476544749157,12.530422737944598,59.97540970157199,0.5526709033326908,0.38987933525319907,0.3110463717835167,0.7361940034019491,0.5339851646594606,14,9,7
1,1,78.94117647058823,67.17063529411766,117.57154290067196,98.6320183767624,-1.1064348008048852,14.671797597464085,11.528804084678091,56.721923600461,0.5294693536844679,0.4530441639795095,0.41010198023241484,0.6811336518875909,0.5532211990252651,2,4,6,9,72.41379310344827,68.28579310344827,105.76443244893453,103.14825464978597,-6.819747905057821,12.005399246098472,10.600392197118381,51.456227179620356,0.4769840744967391,0.4223666135718514,0.38167479669369625,0.6647394870574816,0.5184993588759623,51,45,50
1,9,63.75,56.453399999999995,113.05344240712647,93.51560442820015,-0.7283157447346444,13.368325399133765,11.07600946514656,55.121706483768094,0.4981464485032272,0.372365112751366,0.3071989813986913,0.7452156238831894,0.5220275348173276,24,31,32,1,81.52941176470588,66.45176470588237,122.68459541635173,93.43001732645129,-1.0519573630694643,17.037574804893598,12.84823084662712,58.90430902965503,0.5511527667832182,0.4351421497573926,0.3767780934300297,0.6833809338299107,0.5400061050605747,1,1,2
1,10,79.8,64.21567999999999,124.22289314714908,89.71845333336472,-0.7282986063624425,17.23978828313009,10.860804128353292,60.31605656721842,0.5564799497538849,0.33020923035839683,0.33988649777474605,0.6923788612759995,0.5236693449246449,25,30,43,2,82.35483870967742,68.7161806451613,119.89452165775988,104.89447436242682,-3.156908477713078,14.017911581857575,12.927873299386922,58.20887196043861,0.5311951367971982,0.45218809764807205,0.3761769828223051,0.6887944749568443,0.5367917355338777,10,7,15
1,6,73.0909090909091,67.14065454545455,108.32830969015481,97.35161496310619,-6.381308871517311,14.545544050498783,11.146911183593495,53.215902857764846,0.5001663633739754,0.3715212894055415,0.3216488512342864,0.6791957256136647,0.504751836019566,21,19,35,14,74.55882352941177,66.67369411764707,111.51617817271725,100.81506807689387,-2.371363786437644,14.765112220441395,13.066877133130161,54.968766371921184,0.4907971970532838,0.4157458616348526,0.3059080792708963,0.6633368915855848,0.497725412893089,113,112,100
1,11,79.42424242424242,69.47607272727271,114.09010235582456,99.50673259328343,-5.150481882394588,13.816855896781934,10.659843640934985,54.3114784611223,0.49430350611760276,0.4220683550371007,0.3693694567522665,0.6831233639579147,0.5305382274767121,41,42,29,3,75.96969696969697,64.79127272727273,117.51823698892598,100.45651109331199,-2.755083593227087,15.165970050245974,13.626771022123208,54.982400547110345,0.5105148477717364,0.4685309323502058,0.35663654687754476,0.7334623269248844,0.5336332947227826,16,23,47
1,12,75.79310344827586,62.5959724137931,120.7384021910765,91.2970029866054,-1.5763273250827898,17.503393480554998,13.233825700518794,59.96056884728295,0.5634217772737707,0.2953690713726388,0.31536874268021203,0.7034992149724614,0.5159589309806684,48,52,66,4,69.61290322580645,57.445161290322574,121.57915817080031,89.06754023385398,0.3113643606210476,15.489913376830547,12.26297984836923,57.82676585460613,0.5216877832991761,0.3292780909498716,0.30677100795085865,0.744843008938183,0.5150966768632504,19,14,3
1,1,78.32352941176471,64.11444705882354,121.59053392151017,85.4724159494755,-1.3242952783204789,14.405974038490639,11.39352812497048,55.73324796344001,0.5033544824111664,0.3840434334553932,0.40057859491908987,0.6774539235685666,0.5273993299416484,3,2,1,8,77.72727272727273,65.06240000000001,119.85112377275459,101.51830488071933,-4.356592205981581,15.374571406027835,12.48846777852054,57.83754460876215,0.5351513835967863,0.3621428248716522,0.3507207152205021,0.6952377948983737,0.5232531296234058,33,29,14
1,5,71.125,63.46379999999997,111.87366398868944,104.71344023661142,-5.869643305299405,17.098655416054996,13.697014852621399,53.944861926183876,0.5147710030720019,0.37001294703329723,0.41051964846801486,0.7178730825395124,0.5535673136222568,20,25,24,4,77.6,67.57887999999997,114.80918702356807,100.80717600076873,-6.199521220889006,16.296328546174575,11.537206447203555,54.57220611599738,0.5200698624507133,0.347420018118119,0.34897152040546764,0.6356459969904723,0.5121556503427068,17,15,10
1,2,73.23529411764706,62.16338823529412,117.60130324083904,96.00357858387055,-4.762177442966994,16.35911899038716,12.866690466877095,58.42102421577096,0.563258153462394,0.364635200508648,0.29431886939861684,0.7179309135233277,0.517583171190458,7,12,4,10,71.66666666666667,67.24363636363637,106.4068240883735,99.18404125150961,-5.141175988962732,14.007854461556876,12.687713778999436,53.326456003616535,0.509932036992017,0.3912080121547843,0.3799382910915777,0.6551880184057786,0.5184273139460629,42,32,27
1,4,71.34375,63.16800000000001,112.96424788662519,97.13470888247946,-2.30506928006988,15.378949009651954,12.311531122790607,54.76756743472093,0.49681790311148377,0.40715049381205315,0.3062654210978915,0.6863285856257791,0.5045453686974175,8,10,13,5,70.51612903225806,63.33894193548387,111.8211207227274,101.01775648004157,-4.846001920745439,13.41290520790272,12.805571266539985,54.15207268106798,0.5022044381476094,0.5026226502949851,0.335058255138375,0.6976870355195174,0.5135978957728949,15,17,23
1,1,80.46875,67.9752,118.34784066085726,100.48709891733415,-3.135658691958203,18.77392986286118,15.297821048753276,59.491996331048675,0.5738267659575094,0.38777885717690674,0.3693521043077756,0.6528394673438729,0.5258294547885713,4,3,5,8,76.41935483870968,66.65930322580645,114.7882095722715,102.57409539566204,-5.123563291981107,14.405111176053365,11.927070054675164,57.391964299630146,0.5460085439226092,0.5061191048106592,0.3223163215570042,0.7182866511720614,0.5319051323850092,32,35,56
1,2,74.0,61.61279999999999,120.1283184902596,100.31553606782538,-0.18067845610190622,16.413967865972747,13.486872193076337,54.6401083165812,0.49531206078480033,0.3867993732165972,0.42205378006831523,0.6890850441165369,0.5369434913195926,5,5,8,10,77.4375,68.3064,112.99532946492657,89.74971479600683,-4.554329971913921,15.058956388057627,11.137136040178584,54.33414211341719,0.5027218730606063,0.3433781988827466,0.3450007178035446,0.6229237244837592,0.4892310429516439,36,21,21
1,6,79.84375,68.39999999999998,116.96659729641127,96.95217054034735,-3.4360320223746093,14.508137586147212,12.821003010844962,57.254230923685675,0.5300785278546055,0.4369882126917901,0.34639830713052966,0.708715303176847,0.5281097893152645,22,18,22,3,67.21875,60.25980000000001,110.98577015340209,99.57684010479736,-6.682645224544156,17.213081463483284,12.31281864719003,53.593823342599954,0.4983224144929886,0.42952335370582817,0.3671049616602593,0.6878409184169085,0.5216002825269845,18,20,30
1,5,69.78125,61.43819999999999,113.92892065236191,91.27268394211298,-1.6929838027201431,14.851869097596381,12.501471333466638,57.96225775038294,0.5255679075955371,0.48520886945879177,0.3131037481619323,0.7302920106513904,0.5354242681776705,13,22,26,1,80.46875,67.9752,118.34784066085726,100.48709891733415,-3.135658691958203,18.77392986286118,15.297821048753276,59.491996331048675,0.5738267659575094,0.38777885717690674,0.3693521043077756,0.6528394673438729,0.5258294547885713,4,3,5
1,2,79.34375,68.3898,116.17483394973821,97.47942044655154,-2.659570376551681,14.351001124578055,12.059287659510035,55.47048252748703,0.5098186651449881,0.5384461782796451,0.40875214486966577,0.6686658270579926,0.5218490974914547,6,6,9,6,79.84375,68.39999999999998,116.96659729641127,96.95217054034735,-3.4360320223746093,14.508137586147212,12.821003010844962,57.254230923685675,0.5300785278546055,0.4369882126917901,0.34639830713052966,0.708715303176847,0.5281097893152645,22,18,22
1,1,78.94117647058823,67.17063529411766,117.57154290067196,98.6320183767624,-1.1064348008048852,14.671797597464085,11.528804084678091,56.721923600461,0.5294693536844679,0.4530441639795095,0.41010198023241484,0.6811336518875909,0.5532211990252651,2,4,6,12,75.79310344827586,62.5959724137931,120.7384021910765,91.2970029866054,-1.5763273250827898,17.503393480554998,13.233825700518794,59.96056884728295,0.5634217772737707,0.2953690713726388,0.31536874268021203,0.7034992149724614,0.5159589309806684,48,52,66
1,2,74.0,61.61279999999999,120.1283184902596,100.31553606782538,-0.18067845610190622,16.413967865972747,13.486872193076337,54.6401083165812,0.49531206078480033,0.3867993732165972,0.42205378006831523,0.6890850441165369,0.5369434913195926,5,5,8,11,79.42424242424242,69.47607272727271,114.09010235582456,99.50673259328343,-5.150481882394588,13.816855896781934,10.659843640934985,54.3114784611223,0.49430350611760276,0.4220683550371007,0.3693694567522665,0.6831233639579147,0.5305382274767121,41,42,29
1,3,76.38709677419355,64.47421935483871,118.64436062671584,102.3153420885675,-2.411646497381501,14.48889115009092,13.14762302467529,58.74284874409342,0.5469175227946016,0.37991265876114955,0.37819026712442955,0.6751204017452671,0.5413718964203715,11,8,12,10,79.8,64.21567999999999,124.22289314714908,89.71845333336472,-0.7282986063624425,17.23978828313009,10.860804128353292,60.31605656721842,0.5564799497538849,0.33020923035839683,0.33988649777474605,0.6923788612759995,0.5236693449246449,25,30,43
1,1,78.32352941176471,64.11444705882354,121.59053392151017,85.4724159494755,-1.3242952783204789,14.405974038490639,11.39352812497048,55.73324796344001,0.5033544824111664,0.3840434334553932,0.40057859491908987,0.6774539235685666,0.5273993299416484,3,2,1,4,71.34375,63.16800000000001,112.96424788662519,97.13470888247946,-2.30506928006988,15.378949009651954,12.311531122790607,54.76756743472093,0.49681790311148377,0.40715049381205315,0.3062654210978915,0.6863285856257791,0.5045453686974175,8,10,13
1,5,71.125,63.46379999999997,111.87366398868944,104.71344023661142,-5.869643305299405,17.098655416054996,13.697014852621399,53.944861926183876,0.5147710030720019,0.37001294703329723,0.41051964846801486,0.7178730825395124,0.5535673136222568,20,25,24,9,63.75,56.453399999999995,113.05344240712647,93.51560442820015,-0.7283157447346444,13.368325399133765,11.07600946514656,55.121706483768094,0.4981464485032272,0.372365112751366,0.3071989813986913,0.7452156238831894,0.5220275348173276,24,31,32
1,6,73.0909090909091,67.14065454545455,108.32830969015481,97.35161496310619,-6.381308871517311,14.545544050498783,11.146911183593495,53.215902857764846,0.5001663633739754,0.3715212894055415,0.3216488512342864,0.6791957256136647,0.504751836019566,21,19,35,2,73.23529411764706,62.16338823529412,117.60130324083904,96.00357858387055,-4.762177442966994,16.35911899038716,12.866690466877095,58.42102421577096,0.563258153462394,0.364635200508648,0.29431886939861684,0.7179309135233277,0.517583171190458,7,12,4
1,5,69.78125,61.43819999999999,113.92892065236191,91.27268394211298,-1.6929838027201431,14.851869097596381,12.501471333466638,57.96225775038294,0.5255679075955371,0.48520886945879177,0.3131037481619323,0.7302920106513904,0.5354242681776705,13,22,26,2,79.34375,68.3898,116.17483394973821,97.47942044655154,-2.659570376551681,14.351001124578055,12.059287659510035,55.47048252748703,0.5098186651449881,0.5384461782796451,0.40875214486966577,0.6686658270579926,0.5218490974914547,6,6,9
