Season,TeamID,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP,MAS,SAG,POM
2010,1126,55.8,57.95776,96.17944151231177,108.69208123989918,-16.725281572390358,11.871512756633283,11.0506197668256,46.93218540446499,0.455807806508032,0.377968978155048,0.33906227153659285,0.6675602147481121,0.48372123640066395,284,282,294
2010,1127,58.241379310344826,60.848110344827575,95.5483635110692,113.69577863919443,-22.277010341562132,11.600819790716612,11.094381641920036,47.579549203726394,0.47179891551497877,0.33430008201327666,0.3345452159581648,0.6615323013738578,0.5091144445127229,252,260,274
2010,1129,71.41935483870968,68.4554322580645,104.38786266477224,105.05264892929351,-12.219223710840447,16.060713818140353,13.55660322345202,51.98066820126465,0.5091308473707363,0.3042555994736583,0.3236851662971033,0.6905158784376593,0.49089307824196415,182,168,150
2010,1130,68.80645161290323,62.6105806451613,109.6779294468853,104.34274818326054,-7.9841030184546105,15.977169029937484,12.441965046831573,52.88862794120934,0.49407200080148383,0.3138032350146829,0.3812132429638654,0.685938104184437,0.5179951720722189,95,75,61
2010,1131,71.1875,66.3972,107.45648744525495,93.62791294969637,-6.803634651608521,11.940141599768076,10.643261228836053,53.35426997211223,0.48066087321095163,0.3906590698525706,0.2924531521343499,0.6909829543230348,0.49466911032724187,160,157,125
2010,1132,58.48275862068966,61.00435862068964,96.12011080251094,113.41101662373279,-18.79320870594193,14.8500771529459,14.948425245846227,48.63873180057769,0.4858832210076586,0.36204297003865304,0.33563916639597086,0.6829449455442507,0.5142429685918906,178,193,208
2010,1133,65.19354838709677,62.182606451612905,104.61839797977909,108.36707139711986,-11.500063972613438,13.76968567598924,12.56223709482762,52.93223437459563,0.49823507352437474,0.3841022084048465,0.2801279122818984,0.6737126359439684,0.4940633120586884,116,114,120
2010,1135,64.82758620689656,63.923420689655174,101.40121096261389,112.05233387754919,-16.833771728237164,14.815561921846745,13.607291854726093,53.744757261366836,0.5024194178290652,0.39410975793617903,0.21661934232413502,0.6723218433845847,0.5088815805755182,289,292,272
2010,1136,49.13333333333333,61.53088000000001,80.2744042626626,112.66560224262825,-32.39119797996562,12.986576384128076,13.217049716115158,44.02120733042235,0.4299702838664106,0.276149787203915,0.23522507275067034,0.6445036615877854,0.49922814153886275,346,346,346
2010,1137,66.87096774193549,63.106064516129024,105.5804037866064,107.96966937842184,-8.716993143353655,13.377603841386623,12.929973717682696,51.400730396966225,0.4686372382538612,0.3629713691300322,0.3073394394394255,0.6978754972350732,0.4856689284000163,262,258,235
2010,1138,69.89655172413794,65.65274482758622,107.12845742372197,105.18945229442214,-10.962558492586183,15.543577318833096,12.517416849337776,53.148022903489846,0.4994968059864847,0.3744134404132088,0.34119156205273493,0.6867079852629054,0.484479092045263,146,153,164
2010,1139,69.78125,61.43819999999999,113.92892065236191,91.27268394211298,-1.6929838027201431,14.851869097596381,12.501471333466638,57.96225775038294,0.5255679075955371,0.48520886945879177,0.3131037481619323,0.7302920106513904,0.5354242681776705,13,22,26
2010,1140,82.3030303030303,67.52058181818182,121.82823361183863,90.11552719435767,-2.009975682257968,16.307476544749157,12.530422737944598,59.97540970157199,0.5526709033326908,0.38987933525319907,0.3110463717835167,0.7361940034019491,0.5339851646594606,14,9,7
2010,1141,66.17241379310344,60.828910344827584,108.91607854326963,100.28997642217999,-5.079780418954742,12.286225435456071,10.509513385704961,53.99803085346858,0.48397486812437623,0.38736513453961063,0.34785987201247026,0.6722348408874921,0.48674549526851807,187,190,192
2010,1142,69.6774193548387,65.06570322580646,106.86584188198465,115.36394533502569,-12.918810790108452,12.669574655471349,12.499596660909999,52.27285112754423,0.4801837729914964,0.4008042545819902,0.3338846304377509,0.7007678574294293,0.4653844940915105,226,234,245
2010,1143,77.72727272727273,65.06240000000001,119.85112377275459,101.51830488071933,-4.356592205981581,15.374571406027835,12.48846777852054,57.83754460876215,0.5351513835967863,0.3621428248716522,0.3507207152205021,0.6952377948983737,0.5232531296234058,33,29,14
2010,1144,63.964285714285715,62.827200000000005,102.05546888091183,101.1248613502512,-12.94377755129633,15.431993171560475,13.57679247097435,52.04324230961051,0.49534276476268424,0.4738022109755754,0.3417914906933002,0.6727990432352333,0.489537400751753,173,178,161
2010,1145,65.40625,64.15200000000002,102.20409750315108,103.4585352976157,-10.4606326006432,13.641985212364604,12.323531262143943,50.66140015748042,0.4728479441538333,0.3468727946534598,0.3499888527373867,0.6694505215624439,0.5090399461677932,193,202,197
2010,1146,60.42307692307692,62.39335384615386,96.61394354685626,108.77633124865686,-17.731030935392372,10.893951895357695,9.988820945214018,49.483047011705445,0.46358147513488485,0.4812925797291375,0.3146493966193052,0.6698949121330138,0.4808850530729734,317,309,304
2010,1147,69.14814814814815,68.38044444444445,100.42934884202747,115.36088453862551,-19.971944265974525,13.606226663254077,12.938154898372275,53.3090287922418,0.48100330941572894,0.38339515006569436,0.23918550683129675,0.6466122380763125,0.44608526092352774,309,318,319
2010,1148,59.06666666666667,61.320319999999974,95.88708464871463,102.86865447937825,-17.094948227088004,12.59236709551459,10.678826310987015,48.10691651945061,0.4519723302275504,0.3460400717803672,0.31689130513717173,0.6710720212957966,0.48782330604555163,310,308,308
2010,1149,63.76923076923077,63.960369230769224,99.39381637133737,105.7249234500223,-12.011696003286215,11.202649228114073,11.241512701553827,49.818722940445284,0.4708379490373971,0.2906616359854496,0.330327177858513,0.6558360791829462,0.4652721705810732,293,290,297
2010,1150,72.19354838709677,66.38802580645161,108.65294388682626,106.38459942974033,-11.466804130562958,13.658554623494226,12.136886320001542,52.015789329680175,0.4721471493600691,0.4336122231907491,0.3560136425552819,0.6718026767273136,0.5075887044654529,86,85,103
2010,1151,63.354838709677416,67.01047741935481,94.78255128704862,107.96826025190163,-21.078594203733527,14.941783898465799,13.275946566292696,48.91867755152529,0.5030158505961972,0.33767199122010694,0.3084750285636478,0.6891292324870506,0.48784418422172,244,241,251
2010,1152,54.75,65.08457142857144,83.11612303647937,112.00161475530955,-29.49968070610813,10.480854209979276,10.772762663430735,41.3046821525643,0.40915176933661407,0.37456748752970215,0.3366023342212357,0.6738394676170437,0.46110556737547326,340,343,343
2010,1153,67.93939393939394,63.71432727272725,106.27978996973016,105.8784013112827,-7.558980246722527,14.218342258199062,13.090335526443283,50.17461527187203,0.47985179769300945,0.3314628815337982,0.38412635303899323,0.7084520777614721,0.53372343841454,57,57,69
2010,1154,60.56666666666667,57.023999999999994,106.54404708633363,102.17732845807117,-9.1458344731633,13.914367631196496,11.804375740893404,52.38294171408363,0.4858073774184932,0.29215337733967645,0.2941588604498843,0.686825439923472,0.49288275776037743,207,200,196
2010,1155,74.12903225806451,66.53852903225807,111.29903070659324,91.919755418241,-2.727422198330075,14.42730742327714,11.853739561049148,54.77457670183269,0.5089701805567437,0.3667409403379742,0.35600919455497093,0.6640031441829094,0.49883435650677416,40,28,16
2010,1156,66.03225806451613,61.959638709677414,107.09022070936814,108.09057549516552,-11.48964198520315,14.261962991172789,11.997756446658228,53.68533500387862,0.49711661747148217,0.35453245908403636,0.2842885395633837,0.6488049936916525,0.46712431000285587,164,159,158
2010,1157,72.9,63.50208,114.07691133277261,98.77811332106022,-2.2931573429963525,15.48544450630529,10.333107237780839,54.93736441635057,0.5142162720365242,0.3768446996084913,0.37030025815777395,0.6776538671166016,0.5236601597718434,148,142,147
2010,1158,75.90625,65.8854,115.22984235190248,100.78338847421759,-4.830571096702531,13.780084263323914,11.705002031760465,57.29593293076206,0.5366160613355456,0.2206616195825185,0.25086352893397246,0.6102659829706817,0.46052974135372193,128,140,159
2010,1159,65.89655172413794,64.58747586206897,101.74673274841167,109.42264161669318,-14.15938333414855,14.325787237383068,14.446154938691986,52.23069373325375,0.49649590712486424,0.34746257425297705,0.32153694869541977,0.7052217195639521,0.4992224841250644,299,294,277
2010,1160,74.27586206896552,66.21947586206898,112.53736957071698,110.02017685359311,-10.181261110939507,15.551640914634232,12.665941203420417,59.197880257321685,0.5395811640670302,0.4581789315428645,0.22877621833211956,0.6239251077407786,0.4631516014598462,98,93,91
2010,1161,64.23333333333333,63.55392000000001,101.1706139215834,105.56030283756172,-14.024091107841853,11.81309682000637,11.799747470118382,51.54828549586325,0.47716781031274985,0.5062328574830609,0.3302450782937584,0.7176672501783609,0.5038469717873737,137,131,140
2010,1162,57.357142857142854,61.5792,93.25250079595853,106.001608092175,-18.144998936336727,11.630894670277087,11.205943900109617,47.46187895542008,0.4534388237306795,0.3897150795801606,0.31265746196155336,0.7097692251054131,0.48726551831438913,292,295,306
2010,1163,67.5625,65.3034,103.38232983031476,105.50263609633933,-10.379642358990637,14.437059980718768,12.681446206515032,51.10949283394344,0.48466792594932756,0.46138817633478035,0.38259253952538813,0.6460397196692886,0.5232350619379902,60,54,55
2010,1164,57.55555555555556,62.732088888888875,91.4607386691309,109.18999940325044,-21.9673396499254,11.52675855943194,11.653645584604446,46.112860126329714,0.4357114098426834,0.2923675602697231,0.2944969273608131,0.6195769623846807,0.48200882072248713,336,327,323
2010,1165,75.79310344827586,62.5959724137931,120.7384021910765,91.2970029866054,-1.5763273250827898,17.503393480554998,13.233825700518794,59.96056884728295,0.5634217772737707,0.2953690713726388,0.31536874268021203,0.7034992149724614,0.5159589309806684,48,52,66
2010,1166,68.87096774193549,62.99024516129031,109.06320968708516,105.56162146628814,-8.595152202982028,14.867307406753662,13.227069404131385,54.1553931523061,0.5020942838890513,0.40005425777425635,0.30169687808042017,0.6988276471150855,0.49838282760900005,121,121,128
2010,1167,63.89655172413793,65.47067586206899,97.53244344839095,112.94980121704737,-18.970200659849265,9.856101982070356,9.740113558546227,47.55962540789704,0.43361056454993374,0.4506532336088045,0.3565010433637951,0.6363075590454151,0.4717383106268307,272,285,286
2010,1168,72.24137931034483,68.07128275862068,106.06562818249584,107.78553321983739,-8.473947498410608,13.685823486940524,12.5195909414072,54.52432096094293,0.5000074071138287,0.4325738090203014,0.2958660164753045,0.6891756323362914,0.504351195331269,196,198,218
2010,1169,67.5625,69.54780000000001,96.95928442978638,110.20266012285192,-14.919189178785189,11.390353953580625,11.353599515023145,49.05169828183062,0.46403229648635724,0.5253526889895579,0.3571973725933347,0.655359048879696,0.4913385018134215,235,227,228
2010,1170,60.464285714285715,64.88434285714285,93.48876748445313,109.2441331742126,-20.93025014385231,13.661573842205458,12.211234254321926,48.427043008239785,0.45934249987392534,0.37605250980910043,0.2556673527994104,0.670614229368636,0.45802004100586907,277,281,301
2010,1171,49.851851851851855,60.35768888888888,82.83865919380557,109.20018213849791,-27.92099133296735,11.961269784013668,11.564842542404392,41.97570697845717,0.41130451999570805,0.2734656193529251,0.2813331429363683,0.6522079098406947,0.44993464277973877,341,339,340
2010,1172,71.65517241379311,64.54708965517243,110.95448454369142,105.88016210964875,-5.31263028969753,15.361368493158764,13.256235624196467,54.81409820502176,0.5010326778502118,0.3568625589433957,0.32525861934629174,0.7225059566591983,0.4991779950178793,184,183,198
2010,1173,69.59375,64.1682,108.27435196635491,93.94191921988184,-2.6800028968049405,15.477580485843182,12.445456962346004,54.04970924385101,0.5039208128828968,0.3880711424428097,0.34387966061354364,0.7256801080969881,0.5231268613645437,67,55,45
2010,1174,61.0,62.766038709677424,97.48796861708989,115.29793201226583,-19.93002020664437,12.868973470264804,12.542287526207476,47.05947159282578,0.443868398189104,0.3485475709029073,0.3399572381607581,0.6683002966139958,0.47258459854654444,263,256,252
2010,1175,56.65384615384615,56.24196923076923,100.85849911858533,104.66328691617849,-13.442628438576097,13.13576183844779,12.187315219268168,48.71466660170456,0.4622636510570169,0.3439613221495318,0.33978354490813467,0.6214077732580301,0.4609264844262926,246,255,261
2010,1176,67.59375,57.11880000000001,118.55288840804221,101.27575331260532,-1.6596827171871555,18.356453035182426,12.094980439857823,64.65082775800664,0.5845543744180136,0.46888901701990565,0.18603848321295544,0.6915832156639881,0.4677995821554556,199,186,189
2010,1177,61.064516129032256,60.89187096774194,100.20903534850463,110.38530184531068,-13.043207902679631,13.331635033289656,13.325867373003824,47.173301866598635,0.4469131212454621,0.30892951103805816,0.3163110068793536,0.6245454093924186,0.479651703938135,198,176,166
2010,1178,66.3030303030303,65.03156363636364,101.61490651580635,103.90160013136168,-10.083000823998418,14.633051020112573,12.548361736326891,52.040361228668615,0.501459929761945,0.48194405085340514,0.34612376586168525,0.6986441198510966,0.5143969703996709,139,139,134
2010,1179,66.6969696969697,60.30138181818182,110.11885520628705,110.05359966992319,-8.70857671023949,14.29299159108357,13.559471101439598,56.59385346970954,0.5239902254926516,0.3523605848475746,0.20645939024789656,0.6872827922468006,0.45971735996959506,167,167,172
2010,1180,63.375,61.980000000000004,102.37191276525067,100.95575154331497,-11.18442224648448,13.617645268673478,11.12903213379728,48.70976609358465,0.45071133224032817,0.36419182127133787,0.3409715606873012,0.6713861514364032,0.48875996979605196,157,148,146
2010,1181,78.32352941176471,64.11444705882354,121.59053392151017,85.4724159494755,-1.3242952783204789,14.405974038490639,11.39352812497048,55.73324796344001,0.5033544824111664,0.3840434334553932,0.40057859491908987,0.6774539235685666,0.5273993299416484,3,2,1
2010,1182,67.23333333333333,68.44096,97.62264211725238,104.70544308856742,-14.748076274648584,14.078184444348073,12.429336753146298,47.880958450055715,0.4764207131187567,0.3812635871788906,0.33080030867263654,0.6254145910389967,0.4808455005668147,130,123,145
2010,1183,62.6551724137931,62.111337931034484,100.4145499162586,112.92636551848193,-15.190245604338958,15.69907920738085,13.641188319700573,50.315464926245355,0.48816365323019945,0.35828059465170825,0.33956141870996875,0.6735910709799262,0.5178582894129197,177,199,204
2010,1184,71.33333333333333,59.96928000000002,119.22209776308665,104.41929085989314,-4.79825050552308,17.7636850284751,15.293327576622392,59.636623278985525,0.5576523183950507,0.27468252399552073,0.2355818865735258,0.656217624273376,0.46211705195272035,183,173,176
2010,1185,64.73333333333333,62.96256,102.96057945132534,100.98698518103225,-9.611292410278754,13.724817936222315,12.065852788838017,51.063518692751174,0.4766006369729968,0.451182062800955,0.329321536863603,0.7085590832928805,0.48638349435719175,186,191,190
2010,1186,66.85714285714286,67.2054857142857,99.95760531580491,112.61872989449135,-15.529872477376935,13.59735730595705,12.670892961714879,51.49585954890534,0.47313057348559573,0.32350048851810137,0.26340894978049584,0.7132696214986162,0.4679027798738442,268,275,281
2010,1187,62.0,65.49119999999998,95.27112292221022,115.75180061527229,-24.65158356567474,12.704304180227947,12.641677638629249,50.36838602511788,0.49091338977383225,0.43586775238799175,0.32873803270646634,0.6667691875899164,0.5155119968584468,228,232,226
2010,1188,59.57692307692308,65.79175384615384,90.86685619499636,115.5496768632348,-26.198975941388206,12.765353439536407,12.324699571848054,47.89541907389985,0.44202388913303514,0.32834240207912246,0.23909283335135412,0.6621323830522681,0.4814030777594148,335,336,338
2010,1189,65.12903225806451,65.77981935483871,98.50752656428664,108.64698693405532,-15.410006563040385,13.301282135354755,12.688332174080706,49.97024640256023,0.4716364632082912,0.3401616147480039,0.27247426909542083,0.660546097285586,0.4652592239582738,265,268,262
2010,1190,66.84848484848484,65.6,101.95241370878202,104.0507359988407,-8.9557701759753,11.766813641958201,11.450764730034162,50.75186886962107,0.4821370268330305,0.4112074618991801,0.35056684635477225,0.6663917246535459,0.5008872655234602,158,156,142
2010,1191,60.3448275862069,62.989903448275854,95.65628563938071,110.89275228842499,-18.45713275507224,15.526189618289305,14.504738632818398,49.9215874058481,0.47515096729970024,0.43164497691290116,0.2842487611458863,0.711911306485596,0.5014012991771435,233,224,220
2010,1192,59.40625,65.22659999999999,90.92164595427695,112.2280253380734,-21.725799517172092,12.508120447256397,11.924084949102669,47.382856747827894,0.4621088788036708,0.45521909911400116,0.2850187266069374,0.6750175359133362,0.5049278624340306,305,317,317
2010,1193,70.0625,64.27619999999997,109.28203313929123,103.0561272323075,-5.134181983211384,14.517485025648357,12.096521197928734,52.33831944116401,0.48787238543514866,0.35819648907191814,0.36488336857670584,0.6585571823102183,0.5053045362916506,93,111,108
2010,1194,72.28571428571429,65.91154285714285,109.5934685326304,105.32758138077737,-8.091609602747463,14.698388025096955,12.411012895403314,52.7754894849779,0.4914696986240566,0.3338784448586633,0.30904992396219944,0.6670455282830831,0.4652794313998599,221,214,207
2010,1195,58.724137931034484,65.28926896551724,90.26641739599005,111.99751725366843,-22.37548405235538,14.485942416691687,13.731605217040412,45.49198406290369,0.4597876710313393,0.3775730683160751,0.38163506728999386,0.6340054612356832,0.4966961771841851,297,301,299
2010,1196,71.3030303030303,63.40945454545455,112.23917449289841,103.6484530382383,-4.2970911812588275,14.97611358640583,13.796089331858141,53.34986392719256,0.4964396749897248,0.3461239467082181,0.3635463026576931,0.6714466445338108,0.5145533675438609,55,48,49
2010,1197,61.1,64.82176,95.51681403225597,113.33454458958751,-20.55025448172488,11.094191305854139,11.270536281047852,48.38656022427332,0.45518316270913844,0.4124406438249233,0.3147908122571955,0.6229628312822644,0.4743808200535901,323,324,329
2010,1198,63.03225806451613,65.7915870967742,95.87977007032364,118.27879403913605,-23.936104418676383,13.084839952658772,12.50953618802217,46.96644106212921,0.46527725550250815,0.32313160290011855,0.30940905839553473,0.6555202274970474,0.4554938438566229,303,298,293
2010,1199,66.41935483870968,64.54172903225806,102.70564260754449,92.08026703914801,-7.186420951929811,14.612642896182178,10.148246973358741,52.488313817954015,0.5080647792910156,0.4035722637755412,0.3846004735632306,0.6781109484045561,0.5274747141581921,30,26,19
2010,1200,60.75,68.98080000000002,87.54566978401706,114.41735428640982,-28.559909067157857,10.030433823079397,9.793458880683831,43.87942558802722,0.41768728412085915,0.3404622147648123,0.3086240790680855,0.6576537566793162,0.4742482395759282,324,306,307
2010,1201,63.15625,63.573600000000006,99.06098591833683,103.52254971358049,-15.578405335260433,15.371920457770319,13.308658735348954,50.3605772752598,0.48875715072239434,0.3862429184298481,0.29980110289133244,0.6764006318131054,0.4887546168435668,181,161,185
2010,1202,68.14285714285714,65.49462857142856,104.17732164382126,104.21609034479454,-8.606132760841133,12.298018535535846,11.777923838141977,52.94717117372333,0.475621495191286,0.44978568198117047,0.3053452106342573,0.68170879248197,0.5002053876768838,255,242,233
2010,1203,67.83333333333333,65.99744,102.4867044466511,106.64544873625805,-9.665231059324213,13.276748709433845,12.804995697832883,49.902968729606734,0.477693880019188,0.40534388513527614,0.36473345012756636,0.6969001930972769,0.5085342401814499,129,120,117
2010,1204,68.73333333333333,67.97888,100.72666776989355,114.83887158077034,-18.356783399302806,13.868971167431386,12.735876009078087,52.116838179747496,0.4852635234923715,0.3732010195500554,0.3016227624145415,0.6086771549633941,0.43719117084440867,280,279,289
2010,1205,68.46153846153847,70.20701538461539,97.28469559163241,115.10549282996773,-18.553486856823287,13.567856270976593,13.687026811509044,51.19295669100124,0.47181683702365795,0.30996909879799056,0.3077791557901415,0.6365755750316802,0.48420988758945255,326,326,328
2010,1206,65.06451612903226,62.89176774193548,102.97643047613505,105.60247459586995,-9.064278128587256,12.975149704801522,12.941840402665125,51.030986070150384,0.4827651457407262,0.4243023607817649,0.32602391010986265,0.6513171035297162,0.4995548467637998,150,151,162
2010,1207,72.75757575757575,63.1266909090909,115.06069045189298,102.11489879965957,-4.553609957670957,16.89130081358957,14.177703945690565,58.86480052927145,0.5598295026634083,0.38137571908022316,0.32324213753427794,0.6795853570918862,0.523821767441058,12,11,11
2010,1208,66.45161290322581,63.16614193548386,104.85854665696255,110.48331126413512,-11.973840410147636,14.886279530070246,12.430895879824684,53.074131664598475,0.5024212328968213,0.39329736768143836,0.3799219473450908,0.6723981773832974,0.527950087632328,97,90,82
2010,1209,60.0,60.03654193548388,99.80213029059125,107.65498354694411,-12.50566552450635,12.59666078999651,12.215680201030874,48.21598238168918,0.4587289110350491,0.30878687771419105,0.3739639348092397,0.6370081511755079,0.47405211218853377,231,215,202
2010,1210,71.66666666666667,67.24363636363637,106.4068240883735,99.18404125150961,-5.141175988962732,14.007854461556876,12.687713778999436,53.326456003616535,0.509932036992017,0.3912080121547843,0.3799382910915777,0.6551880184057786,0.5184273139460629,42,32,27
2010,1211,76.41935483870968,66.65930322580645,114.7882095722715,102.57409539566204,-5.123563291981107,14.405111176053365,11.927070054675164,57.391964299630146,0.5460085439226092,0.5061191048106592,0.3223163215570042,0.7182866511720614,0.5319051323850092,32,35,56
2010,1212,63.148148148148145,66.73777777777777,94.82711244522716,108.08067211010363,-17.831839691715956,12.196169055503471,11.10316902022804,49.31647989113175,0.44722075293411834,0.37084968951823377,0.29062873267590456,0.641509181131523,0.48230437449773367,344,344,342
2010,1214,64.375,64.4994,100.09571696579384,97.82587678151359,-9.250038834138671,13.119353868111371,11.445455955115877,51.015572295140444,0.47446289587148444,0.4290700269475555,0.33873300657779154,0.6380528415111643,0.5119402993316098,261,249,217
2010,1216,62.2,61.85792,100.9178617215335,111.87185467737329,-15.42753156606896,13.069893775029295,12.402248308700358,49.6433958345822,0.46854441241648176,0.28620127866615047,0.2690996723349189,0.6588222229643355,0.46005251864062996,314,311,312
2010,1217,72.74074074074075,65.29635555555555,111.34010222701087,96.53724097299106,-5.782205105734696,16.08681803095239,12.091009779677938,58.41745054402357,0.5365475022928853,0.47475194409831617,0.3110825135317683,0.7038755783756648,0.5356174462653831,104,99,110
2010,1218,64.06896551724138,63.642041379310356,100.40806135941072,113.2277522116419,-21.093091267910847,14.692767010366772,12.60415784925276,49.153143328049175,0.48097538027188363,0.44807014685971613,0.38518041798538283,0.682328066387978,0.4994860972614602,253,231,237
2010,1219,70.82142857142857,67.22537142857144,105.93536347955565,107.18115637455732,-9.276807125843602,12.812982029865783,11.94483101668874,52.545265109037985,0.4784133487072189,0.3613125760838266,0.3442244261459607,0.6514895477945375,0.47177306928787194,269,271,278
2010,1220,69.46875,66.1842,105.00446692477047,99.31803591018156,-8.121027731015388,13.714841921189876,12.49538498226457,49.44885962218069,0.455234737015723,0.3165668204729093,0.3706386604660967,0.687911177965726,0.4995873962385621,120,134,122
2010,1221,66.41935483870968,63.94281290322581,104.07327657843531,113.27899935738651,-14.290490416976176,14.222210938563089,13.776481512494177,51.929078424877154,0.49662600871105705,0.3993816564500702,0.3647333995807057,0.6827082845027421,0.5199168560141938,291,265,227
2010,1222,79.78787878787878,68.44276363636365,116.40805530058346,103.59022177014074,-3.031797703275448,12.842325441155236,11.625569746630886,53.04932421222798,0.48300900614443604,0.3403078556105912,0.3045040322420459,0.6191016453867028,0.4433796801417428,100,100,85
2010,1223,65.18181818181819,71.27912727272728,91.80773131748903,111.3144513418476,-23.177968555856193,12.337581807033812,11.667421259115812,47.26778040381557,0.4551296930521685,0.45288586070509723,0.3562630778286444,0.6671993712771227,0.5015844679239828,315,325,320
