ID,Pred
2019_1120_1403,0.4972972
2019_1120_1414,0.7989927
2019_1120_1416,0.8794751
2019_1120_1429,0.8088637
2019_1120_1433,0.74112713
2019_1120_1436,0.90556663
2019_1120_1437,0.6918492
2019_1120_1438,0.31887555
2019_1120_1439,0.5944716
2019_1120_1449,0.7805366
2019_1120_1458,0.6155927
2019_1120_1459,0.45015332
2019_1120_1463,0.92448515
2019_1124_1125,0.61676836
2019_1124_1133,0.9324662
2019_1124_1138,0.2866855
2019_1124_1153,0.4519711
2019_1124_1159,0.8816817
2019_1124_1181,0.19268338
2019_1124_1192,0.9429561
2019_1124_1196,0.41217983
2019_1124_1199,0.32479438
2019_1124_1205,0.95214057
2019_1124_1209,0.8518072
2019_1124_1211,0.1961748
2019_1124_1222,0.19531764
2019_1124_1233,0.9533536
2019_1124_1234,0.76036936
2019_1124_1235,0.37423846
2019_1124_1242,0.45191777
2019_1124_1243,0.41319215
2019_1124_1246,0.37811083
2019_1124_1251,0.5868477
2019_1124_1257,0.46413043
2019_1124_1261,0.3216875
2019_1124_1266,0.40161762
2019_1124_1268,0.45367095
2019_1124_1276,0.18613842
2019_1124_1277,0.32148048
2019_1124_1278,0.7829444
2019_1124_1279,0.59269834
2019_1124_1280,0.3085246
2019_1124_1285,0.878187
2019_1124_1293,0.5047164
2019_1124_1295,0.93213516
2019_1124_1297,0.84980667
2019_1124_1300,0.9617137
2019_1124_1305,0.51578146
2019_1124_1308,0.40642965
2019_1124_1314,0.3133491
2019_1124_1318,0.7887882
2019_1124_1326,0.7308469
2019_1124_1328,0.7047857
2019_1124_1330,0.7703928
2019_1124_1332,0.5908224
2019_1124_1341,0.92801976
2019_1124_1345,0.23627366
2019_1124_1371,0.73943317
2019_1124_1385,0.77803963
2019_1124_1387,0.8324779
2019_1124_1388,0.34537345
2019_1124_1393,0.5662592
2019_1124_1396,0.7629715
2019_1124_1397,0.3247095
2019_1124_1403,0.22598404
2019_1124_1414,0.57235134
2019_1124_1416,0.7437204
2019_1124_1429,0.5943318
2019_1124_1433,0.49059194
2019_1124_1436,0.7661753
2019_1124_1437,0.3945498
2019_1124_1438,0.13406913
2019_1124_1439,0.30559394
2019_1124_1449,0.55039775
2019_1124_1458,0.33022344
2019_1124_1459,0.23310651
2019_1124_1463,0.84526944
2019_1125_1133,0.8560147
2019_1125_1138,0.23219796
2019_1125_1153,0.3961958
2019_1125_1159,0.78876454
2019_1125_1181,0.19876918
2019_1125_1192,0.88762337
2019_1125_1196,0.358197
2019_1125_1199,0.28422236
2019_1125_1205,0.8929797
2019_1125_1209,0.74779755
2019_1125_1211,0.20011753
2019_1125_1222,0.17695487
2019_1125_1233,0.89822716
2019_1125_1234,0.66179794
2019_1125_1235,0.3507274
2019_1125_1242,0.39566293
2019_1125_1243,0.35352004
2019_1125_1246,0.39134428
2019_1125_1251,0.53365356
2019_1125_1257,0.3906681
2019_1125_1261,0.31510836
2019_1125_1266,0.3490835
2019_1125_1268,0.40734994
2019_1125_1276,0.17437582
2019_1125_1277,0.33823407
2019_1125_1278,0.68302464
2019_1125_1279,0.51159686
2019_1125_1280,0.3029845
2019_1125_1285,0.7650242
2019_1125_1293,0.4386146
2019_1125_1295,0.86791056
2019_1125_1297,0.75951886
2019_1125_1300,0.9236314
2019_1125_1305,0.46674696
2019_1125_1308,0.37692112
2019_1125_1314,0.31625766
2019_1125_1318,0.7133574
2019_1125_1326,0.60693586
2019_1125_1328,0.58702403
2019_1125_1330,0.69320995
2019_1125_1332,0.49590677
2019_1125_1341,0.8700842
2019_1125_1345,0.21243143
2019_1125_1371,0.63362634
2019_1125_1385,0.6708305
2019_1125_1387,0.74417907
2019_1125_1388,0.30838174
2019_1125_1393,0.4907846
2019_1125_1396,0.68428797
2019_1125_1397,0.3183264
2019_1125_1403,0.2177533
2019_1125_1414,0.49280006
2019_1125_1416,0.65701926
2019_1125_1429,0.55075103
2019_1125_1433,0.41187263
2019_1125_1436,0.6610385
2019_1125_1437,0.33673266
2019_1125_1438,0.1482384
2019_1125_1439,0.30445716
2019_1125_1449,0.46466327
2019_1125_1458,0.27991226
2019_1125_1459,0.2196924
2019_1125_1463,0.7446757
2019_1133_1138,0.07536228
2019_1133_1153,0.09404237
2019_1133_1159,0.45735303
2019_1133_1181,0.048777085
2019_1133_1192,0.7466959
2019_1133_1196,0.076423235
2019_1133_1199,0.068151504
2019_1133_1205,0.7095989
2019_1133_1209,0.37878987
2019_1133_1211,0.059911925
2019_1133_1222,0.037855893
2019_1133_1233,0.7713433
2019_1133_1234,0.2520335
2019_1133_1235,0.06857878
2019_1133_1242,0.09871332
2019_1133_1243,0.10011889
2019_1133_1246,0.09047602
2019_1133_1251,0.14808738
2019_1133_1257,0.08959711
2019_1133_1261,0.074013524
2019_1133_1266,0.07760042
2019_1133_1268,0.08815477
2019_1133_1276,0.05044518
2019_1133_1277,0.075288564
2019_1133_1278,0.3141069
2019_1133_1279,0.11410791
2019_1133_1280,0.056270227
2019_1133_1285,0.38048998
2019_1133_1293,0.11392882
2019_1133_1295,0.6716469
2019_1133_1297,0.3710811
2019_1133_1300,0.87748945
2019_1133_1305,0.11955194
2019_1133_1308,0.08239159
2019_1133_1314,0.08490927
2019_1133_1318,0.31658167
2019_1133_1326,0.20202804
2019_1133_1328,0.22674978
2019_1133_1330,0.26215824
2019_1133_1332,0.11257209
2019_1133_1341,0.7357435
2019_1133_1345,0.04128403
2019_1133_1371,0.2178665
2019_1133_1385,0.28291726
2019_1133_1387,0.36222276
2019_1133_1388,0.062695496
2019_1133_1393,0.15904781
2019_1133_1396,0.25291374
2019_1133_1397,0.07320473
2019_1133_1403,0.054075997
2019_1133_1414,0.11104392
2019_1133_1416,0.23412801
2019_1133_1429,0.14384495
2019_1133_1433,0.10893329
2019_1133_1436,0.2089151
2019_1133_1437,0.07231104
2019_1133_1438,0.0373442
2019_1133_1439,0.062949486
2019_1133_1449,0.1276088
2019_1133_1458,0.07979343
2019_1133_1459,0.04467851
2019_1133_1463,0.3583186
2019_1138_1153,0.6445825
2019_1138_1159,0.91688204
2019_1138_1181,0.3661492
2019_1138_1192,0.95633435
2019_1138_1196,0.637915
2019_1138_1199,0.54993397
2019_1138_1205,0.9645639
2019_1138_1209,0.90963733
2019_1138_1211,0.3713287
2019_1138_1222,0.3789823
2019_1138_1233,0.96310025
2019_1138_1234,0.8688157
2019_1138_1235,0.63921744
2019_1138_1242,0.68715954
2019_1138_1243,0.6466209
2019_1138_1246,0.60368586
2019_1138_1251,0.7498106
2019_1138_1257,0.7029768
2019_1138_1261,0.5291638
2019_1138_1266,0.65143484
2019_1138_1268,0.6817117
2019_1138_1276,0.36094695
2019_1138_1277,0.5838762
2019_1138_1278,0.863001
2019_1138_1279,0.79068166
2019_1138_1280,0.5574133
2019_1138_1285,0.9122162
2019_1138_1293,0.6968255
2019_1138_1295,0.9549075
2019_1138_1297,0.90504795
2019_1138_1300,0.96143526
2019_1138_1305,0.76036155
2019_1138_1308,0.6332896
2019_1138_1314,0.51817375
2019_1138_1318,0.88225526
2019_1138_1326,0.8487239
2019_1138_1328,0.84072167
2019_1138_1330,0.8703078
2019_1138_1332,0.77033937
2019_1138_1341,0.93807507
2019_1138_1345,0.4443033
2019_1138_1371,0.85606045
2019_1138_1385,0.8794011
2019_1138_1387,0.8869862
2019_1138_1388,0.53003824
2019_1138_1393,0.7285624
2019_1138_1396,0.8880405
2019_1138_1397,0.57682955
2019_1138_1403,0.43150735
2019_1138_1414,0.76244956
2019_1138_1416,0.83786476
2019_1138_1429,0.7847385
2019_1138_1433,0.6822091
2019_1138_1436,0.8573272
2019_1138_1437,0.6353691
2019_1138_1438,0.2788892
2019_1138_1439,0.5627613
2019_1138_1449,0.73046774
2019_1138_1458,0.5517727
2019_1138_1459,0.44279492
2019_1138_1463,0.89955574
2019_1153_1159,0.8941077
2019_1153_1181,0.23644775
2019_1153_1192,0.95029485
2019_1153_1196,0.49110112
2019_1153_1199,0.39594492
2019_1153_1205,0.95740694
2019_1153_1209,0.8726109
2019_1153_1211,0.25402093
2019_1153_1222,0.24356012
2019_1153_1233,0.95927536
2019_1153_1234,0.814934
2019_1153_1235,0.47126567
2019_1153_1242,0.54780513
2019_1153_1243,0.5021725
2019_1153_1246,0.45556676
2019_1153_1251,0.61404943
2019_1153_1257,0.53306645
2019_1153_1261,0.37695628
2019_1153_1266,0.49465033
2019_1153_1268,0.5379442
2019_1153_1276,0.23895155
2019_1153_1277,0.39015272
2019_1153_1278,0.82557595
2019_1153_1279,0.66288143
2019_1153_1280,0.39873293
2019_1153_1285,0.89078623
2019_1153_1293,0.58867085
2019_1153_1295,0.9336548
2019_1153_1297,0.87566274
2019_1153_1300,0.966455
2019_1153_1305,0.5900704
2019_1153_1308,0.48976105
2019_1153_1314,0.35409322
2019_1153_1318,0.8094327
2019_1153_1326,0.7698627
2019_1153_1328,0.76259446
2019_1153_1330,0.81670684
2019_1153_1332,0.6517259
2019_1153_1341,0.93960065
2019_1153_1345,0.2895707
2019_1153_1371,0.7891281
2019_1153_1385,0.81535476
2019_1153_1387,0.86588585
2019_1153_1388,0.4167136
2019_1153_1393,0.6446973
2019_1153_1396,0.7923947
2019_1153_1397,0.40769362
2019_1153_1403,0.29923633
2019_1153_1414,0.6447383
2019_1153_1416,0.7858771
2019_1153_1429,0.6609255
2019_1153_1433,0.5626237
2019_1153_1436,0.7834437
2019_1153_1437,0.4732894
2019_1153_1438,0.17472062
2019_1153_1439,0.39631614
2019_1153_1449,0.63329583
2019_1153_1458,0.40503442
2019_1153_1459,0.29365858
2019_1153_1463,0.86829704
2019_1159_1181,0.083510764
2019_1159_1192,0.827785
2019_1159_1196,0.15290847
2019_1159_1199,0.11962082
2019_1159_1205,0.82929933
2019_1159_1209,0.57496166
2019_1159_1211,0.08371227
2019_1159_1222,0.066482164
2019_1159_1233,0.8498414
2019_1159_1234,0.40120906
2019_1159_1235,0.14177887
2019_1159_1242,0.18896401
2019_1159_1243,0.16346866
2019_1159_1246,0.16867062
2019_1159_1251,0.3199064
2019_1159_1257,0.17619611
2019_1159_1261,0.14494045
2019_1159_1266,0.1441958
2019_1159_1268,0.19519584
2019_1159_1276,0.07188325
2019_1159_1277,0.13511753
2019_1159_1278,0.4361183
2019_1159_1279,0.2474709
2019_1159_1280,0.12052883
2019_1159_1285,0.6229895
2019_1159_1293,0.19398245
2019_1159_1295,0.8368166
2019_1159_1297,0.53672004
2019_1159_1300,0.90891564
2019_1159_1305,0.21692882
2019_1159_1308,0.16381586
2019_1159_1314,0.1480007
2019_1159_1318,0.5503469
2019_1159_1326,0.3699776
2019_1159_1328,0.3623845
2019_1159_1330,0.46989885
2019_1159_1332,0.2545235
2019_1159_1341,0.797565
2019_1159_1345,0.08863852
2019_1159_1371,0.3744198
2019_1159_1385,0.4643008
2019_1159_1387,0.5332676
2019_1159_1388,0.14666115
2019_1159_1393,0.26528135
2019_1159_1396,0.4178626
2019_1159_1397,0.1346652
2019_1159_1403,0.08569762
2019_1159_1414,0.24828015
2019_1159_1416,0.39265925
2019_1159_1429,0.27670768
2019_1159_1433,0.17622034
2019_1159_1436,0.4667912
2019_1159_1437,0.14363894
2019_1159_1438,0.054684453
2019_1159_1439,0.12601449
2019_1159_1449,0.22761202
2019_1159_1458,0.12684368
2019_1159_1459,0.08751455
2019_1159_1463,0.5488816
2019_1181_1192,0.9724389
2019_1181_1196,0.7949556
2019_1181_1199,0.724929
2019_1181_1205,0.97960794
2019_1181_1209,0.9553532
2019_1181_1211,0.4900734
2019_1181_1222,0.575709
2019_1181_1233,0.97702
2019_1181_1234,0.93280447
2019_1181_1235,0.80158
2019_1181_1242,0.8267076
2019_1181_1243,0.79350936
2019_1181_1246,0.7199559
2019_1181_1251,0.85505277
2019_1181_1257,0.8391583
2019_1181_1261,0.6748937
2019_1181_1266,0.80885595
2019_1181_1268,0.8027416
2019_1181_1276,0.5575155
2019_1181_1277,0.70354545
2019_1181_1278,0.92611164
2019_1181_1279,0.8927153
2019_1181_1280,0.7282476
2019_1181_1285,0.953862
2019_1181_1293,0.8249775
2019_1181_1295,0.9707243
2019_1181_1297,0.94792056
2019_1181_1300,0.9737752
2019_1181_1305,0.8656908
2019_1181_1308,0.7624543
2019_1181_1314,0.6652301
2019_1181_1318,0.92553604
2019_1181_1326,0.9208593
2019_1181_1328,0.9156195
2019_1181_1330,0.9218692
2019_1181_1332,0.87525403
2019_1181_1341,0.9665131
2019_1181_1345,0.62354267
2019_1181_1371,0.9287375
2019_1181_1385,0.9401407
2019_1181_1387,0.9407402
2019_1181_1388,0.69284403
2019_1181_1393,0.85076505
2019_1181_1396,0.93978864
2019_1181_1397,0.7236713
2019_1181_1403,0.6265875
2019_1181_1414,0.86397773
2019_1181_1416,0.912036
2019_1181_1429,0.8685337
2019_1181_1433,0.8273462
2019_1181_1436,0.9179263
2019_1181_1437,0.78394043
2019_1181_1438,0.42232502
2019_1181_1439,0.70729476
2019_1181_1449,0.85667557
2019_1181_1458,0.72576314
2019_1181_1459,0.59857863
2019_1181_1463,0.9462504
2019_1192_1196,0.06288468
2019_1192_1199,0.050918438
2019_1192_1205,0.6230871
2019_1192_1209,0.2857292
2019_1192_1211,0.057660136
2019_1192_1222,0.03347184
2019_1192_1233,0.65017605
2019_1192_1234,0.18124866
2019_1192_1235,0.06793766
2019_1192_1242,0.07210458
2019_1192_1243,0.067494586
2019_1192_1246,0.07192902
2019_1192_1251,0.13530774
2019_1192_1257,0.06967228
2019_1192_1261,0.065414615
2019_1192_1266,0.06371067
2019_1192_1268,0.0735679
2019_1192_1276,0.043220658
2019_1192_1277,0.070415445
2019_1192_1278,0.20952274
2019_1192_1279,0.097719684
2019_1192_1280,0.053443994
2019_1192_1285,0.31006727
2019_1192_1293,0.101897076
2019_1192_1295,0.61384344
2019_1192_1297,0.26347446
2019_1192_1300,0.81348497
2019_1192_1305,0.09697628
2019_1192_1308,0.07191343
2019_1192_1314,0.07704214
2019_1192_1318,0.27866673
2019_1192_1326,0.14895192
2019_1192_1328,0.14577375
2019_1192_1330,0.17598994
2019_1192_1332,0.09708166
2019_1192_1341,0.59923416
2019_1192_1345,0.041054137
2019_1192_1371,0.13920379
2019_1192_1385,0.20683898
2019_1192_1387,0.25189865
2019_1192_1388,0.05981604
2019_1192_1393,0.111627705
2019_1192_1396,0.17014
2019_1192_1397,0.07216062
2019_1192_1403,0.043888446
2019_1192_1414,0.09443357
2019_1192_1416,0.16268626
2019_1192_1429,0.12770161
2019_1192_1433,0.07888245
2019_1192_1436,0.17280135
2019_1192_1437,0.06351335
2019_1192_1438,0.03195114
2019_1192_1439,0.06045278
2019_1192_1449,0.09662227
2019_1192_1458,0.05589323
2019_1192_1459,0.048317913
2019_1192_1463,0.26942018
2019_1196_1199,0.39576262
2019_1196_1205,0.9590201
2019_1196_1209,0.8736625
2019_1196_1211,0.24533686
2019_1196_1222,0.26250872
2019_1196_1233,0.9592974
2019_1196_1234,0.79521275
2019_1196_1235,0.45191935
2019_1196_1242,0.51489186
2019_1196_1243,0.4879921
2019_1196_1246,0.43594664
2019_1196_1251,0.67581
2019_1196_1257,0.5574554
2019_1196_1261,0.37934694
2019_1196_1266,0.49316928
2019_1196_1268,0.54143405
2019_1196_1276,0.26125836
2019_1196_1277,0.382122
2019_1196_1278,0.7949735
2019_1196_1279,0.6525191
2019_1196_1280,0.38000304
2019_1196_1285,0.9054594
2019_1196_1293,0.56280845
2019_1196_1295,0.94437796
2019_1196_1297,0.88099414
2019_1196_1300,0.96127504
2019_1196_1305,0.6214885
2019_1196_1308,0.46759924
2019_1196_1314,0.3520515
2019_1196_1318,0.84837437
2019_1196_1326,0.77330667
2019_1196_1328,0.74016875
2019_1196_1330,0.80225563
2019_1196_1332,0.66035426
2019_1196_1341,0.92471087
2019_1196_1345,0.29288387
2019_1196_1371,0.7727669
2019_1196_1385,0.821356
2019_1196_1387,0.8403925
2019_1196_1388,0.41033295
2019_1196_1393,0.6216383
2019_1196_1396,0.815418
2019_1196_1397,0.37014872
2019_1196_1403,0.3072789
2019_1196_1414,0.6249282
2019_1196_1416,0.77280116
2019_1196_1429,0.6455006
2019_1196_1433,0.5610878
2019_1196_1436,0.820229
2019_1196_1437,0.4857041
2019_1196_1438,0.2036789
2019_1196_1439,0.4014321
2019_1196_1449,0.598876
2019_1196_1458,0.4032834
2019_1196_1459,0.30195895
2019_1196_1463,0.87484145
2019_1199_1205,0.9726202
2019_1199_1209,0.92350125
2019_1199_1211,0.3449691
2019_1199_1222,0.36841527
2019_1199_1233,0.97286665
2019_1199_1234,0.8762208
2019_1199_1235,0.61316466
2019_1199_1242,0.6705389
2019_1199_1243,0.6603057
2019_1199_1246,0.5360861
2019_1199_1251,0.766482
2019_1199_1257,0.6888268
2019_1199_1261,0.46832436
2019_1199_1266,0.6364525
2019_1199_1268,0.66776997
2019_1199_1276,0.38925123
2019_1199_1277,0.49311036
2019_1199_1278,0.874651
2019_1199_1279,0.78315896
2019_1199_1280,0.50865626
2019_1199_1285,0.936431
2019_1199_1293,0.70508766
2019_1199_1295,0.96127844
2019_1199_1297,0.92258155
2019_1199_1300,0.97301745
2019_1199_1305,0.74420196
2019_1199_1308,0.6383906
2019_1199_1314,0.44472352
2019_1199_1318,0.8885078
2019_1199_1326,0.86587834
2019_1199_1328,0.8557862
2019_1199_1330,0.87987447
2019_1199_1332,0.7863516
2019_1199_1341,0.9490552
2019_1199_1345,0.39981785
2019_1199_1371,0.8698898
2019_1199_1385,0.8907815
2019_1199_1387,0.90361005
2019_1199_1388,0.5657427
2019_1199_1393,0.753604
2019_1199_1396,0.8818683
2019_1199_1397,0.50141954
2019_1199_1403,0.4315902
2019_1199_1414,0.77742624
2019_1199_1416,0.8433467
2019_1199_1429,0.75940317
2019_1199_1433,0.68419707
2019_1199_1436,0.87676
2019_1199_1437,0.6217812
2019_1199_1438,0.29670167
2019_1199_1439,0.55699474
2019_1199_1449,0.7462717
2019_1199_1458,0.5755941
2019_1199_1459,0.43283135
2019_1199_1463,0.9143329
2019_1205_1209,0.28799105
2019_1205_1211,0.05422303
2019_1205_1222,0.026949355
2019_1205_1233,0.6577246
2019_1205_1234,0.1673435
2019_1205_1235,0.05225456
2019_1205_1242,0.06755477
2019_1205_1243,0.06328018
2019_1205_1246,0.056895427
2019_1205_1251,0.117774576
2019_1205_1257,0.06368761
2019_1205_1261,0.057911426
2019_1205_1266,0.057822935
2019_1205_1268,0.056634475
2019_1205_1276,0.034670923
2019_1205_1277,0.0521723
2019_1205_1278,0.19820751
2019_1205_1279,0.08153671
2019_1205_1280,0.041946884
2019_1205_1285,0.29081827
2019_1205_1293,0.088759705
2019_1205_1295,0.57866067
2019_1205_1297,0.24621575
2019_1205_1300,0.82581496
2019_1205_1305,0.087532945
2019_1205_1308,0.06495691
2019_1205_1314,0.065124296
2019_1205_1318,0.25550023
2019_1205_1326,0.14555982
2019_1205_1328,0.14652419
2019_1205_1330,0.17992833
2019_1205_1332,0.08381474
2019_1205_1341,0.63089794
2019_1205_1345,0.030707927
2019_1205_1371,0.13953356
2019_1205_1385,0.20608056
2019_1205_1387,0.25328377
2019_1205_1388,0.054950535
2019_1205_1393,0.10818191
2019_1205_1396,0.17472601
2019_1205_1397,0.055552408
2019_1205_1403,0.039418936
2019_1205_1414,0.08418906
2019_1205_1416,0.14646481
2019_1205_1429,0.103642315
2019_1205_1433,0.07483055
2019_1205_1436,0.16257834
2019_1205_1437,0.04886797
2019_1205_1438,0.025851425
2019_1205_1439,0.04674223
2019_1205_1449,0.09179836
2019_1205_1458,0.051448118
2019_1205_1459,0.039238885
2019_1205_1463,0.2526474
2019_1209_1211,0.104622275
2019_1209_1222,0.07176294
2019_1209_1233,0.85322595
2019_1209_1234,0.39402354
2019_1209_1235,0.13546358
2019_1209_1242,0.16809064
2019_1209_1243,0.14852747
2019_1209_1246,0.15604256
2019_1209_1251,0.26220524
2019_1209_1257,0.16797364
2019_1209_1261,0.13774805
2019_1209_1266,0.15035461
2019_1209_1268,0.16745849
2019_1209_1276,0.08549963
2019_1209_1277,0.13166289
2019_1209_1278,0.4615201
2019_1209_1279,0.2198763
2019_1209_1280,0.11012269
2019_1209_1285,0.5700411
2019_1209_1293,0.1950319
2019_1209_1295,0.78927094
2019_1209_1297,0.48465598
2019_1209_1300,0.9049693
2019_1209_1305,0.2082627
2019_1209_1308,0.14180954
2019_1209_1314,0.14947279
2019_1209_1318,0.47395664
2019_1209_1326,0.32984728
2019_1209_1328,0.33299014
2019_1209_1330,0.39230648
2019_1209_1332,0.21277948
2019_1209_1341,0.8012778
2019_1209_1345,0.07786706
2019_1209_1371,0.34795594
2019_1209_1385,0.44358212
2019_1209_1387,0.53022283
2019_1209_1388,0.11985501
2019_1209_1393,0.2688158
2019_1209_1396,0.39860323
2019_1209_1397,0.12288615
2019_1209_1403,0.09261258
2019_1209_1414,0.21218796
2019_1209_1416,0.3656911
2019_1209_1429,0.23913765
2019_1209_1433,0.19517171
2019_1209_1436,0.37236485
2019_1209_1437,0.12793025
2019_1209_1438,0.06162516
2019_1209_1439,0.116138674
2019_1209_1449,0.22806886
2019_1209_1458,0.11863683
2019_1209_1459,0.0885544
2019_1209_1463,0.49352637
2019_1211_1222,0.4989084
2019_1211_1233,0.956253
2019_1211_1234,0.87605935
2019_1211_1235,0.6903217
2019_1211_1242,0.7584415
2019_1211_1243,0.7340879
2019_1211_1246,0.6880255
2019_1211_1251,0.75318193
2019_1211_1257,0.76892895
2019_1211_1261,0.6481806
2019_1211_1266,0.72723585
2019_1211_1268,0.7341956
2019_1211_1276,0.47585678
2019_1211_1277,0.6519204
2019_1211_1278,0.890242
2019_1211_1279,0.811491
2019_1211_1280,0.6387916
2019_1211_1285,0.8933652
2019_1211_1293,0.73964316
2019_1211_1295,0.9342082
2019_1211_1297,0.9019999
2019_1211_1300,0.9621945
2019_1211_1305,0.79561424
2019_1211_1308,0.6859772
2019_1211_1314,0.6508568
2019_1211_1318,0.8679163
2019_1211_1326,0.8589937
2019_1211_1328,0.85798764
2019_1211_1330,0.88288087
2019_1211_1332,0.79314846
2019_1211_1341,0.9433436
2019_1211_1345,0.5283677
2019_1211_1371,0.87524307
2019_1211_1385,0.88131684
