ID,Pred
2014_1112_1203,0.8703643
2014_1112_1211,0.81024516
2014_1112_1217,0.8684697
2014_1112_1234,0.84445155
2014_1112_1235,0.78672516
2014_1112_1242,0.72966087
2014_1112_1243,0.8475967
2014_1112_1246,0.6934722
2014_1112_1257,0.4891874
2014_1112_1264,0.88116205
2014_1112_1269,0.82507956
2014_1112_1272,0.8536629
2014_1112_1273,0.9115275
2014_1112_1276,0.6912634
2014_1112_1277,0.6985207
2014_1112_1291,0.9394727
2014_1112_1295,0.8846085
2014_1112_1300,0.89845383
2014_1112_1301,0.8505558
2014_1112_1304,0.868292
2014_1112_1307,0.8610414
2014_1112_1308,0.87495404
2014_1112_1314,0.7931152
2014_1112_1326,0.7386659
2014_1112_1328,0.77924395
2014_1112_1329,0.84758985
2014_1112_1332,0.7782382
2014_1112_1338,0.8067498
2014_1112_1344,0.84031934
2014_1112_1361,0.5796938
2014_1112_1372,0.7755483
2014_1112_1386,0.9075714
2014_1112_1387,0.8017346
2014_1112_1390,0.88429856
2014_1112_1393,0.6356109
2014_1112_1397,0.7202571
2014_1112_1400,0.7690554
2014_1112_1409,0.913866
2014_1112_1411,0.9628337
2014_1112_1417,0.800278
2014_1112_1418,0.9062814
2014_1112_1433,0.6086373
2014_1112_1437,0.7115198
2014_1112_1438,0.6418331
2014_1112_1444,0.93459845
2014_1112_1451,0.9505115
2014_1112_1454,0.9581372
2014_1112_1455,0.5959792
2014_1112_1458,0.68094367
2014_1112_1459,0.94000095
2014_1112_1462,0.90647006
2014_1113_1124,0.24176429
2014_1113_1140,0.49211183
2014_1113_1142,0.80088186
2014_1113_1153,0.14658113
2014_1113_1157,0.8307253
2014_1113_1160,0.4827924
2014_1113_1163,0.21363959
2014_1113_1166,0.2285923
2014_1113_1173,0.3403562
2014_1113_1174,0.47947812
2014_1113_1181,0.106754445
2014_1113_1184,0.7847717
2014_1113_1196,0.10442788
2014_1113_1203,0.39066505
2014_1113_1211,0.25055376
2014_1113_1217,0.35831785
2014_1113_1234,0.33587006
2014_1113_1235,0.27229464
2014_1113_1242,0.18802248
2014_1113_1243,0.40362388
2014_1113_1246,0.175999
2014_1113_1257,0.097787425
2014_1113_1264,0.48703018
2014_1113_1269,0.30244505
2014_1113_1272,0.35897532
2014_1113_1273,0.5182714
2014_1113_1276,0.17645028
2014_1113_1277,0.15023518
2014_1113_1291,0.7451668
2014_1113_1295,0.45685425
2014_1113_1300,0.531603
2014_1113_1301,0.44243994
2014_1113_1304,0.49735993
2014_1113_1307,0.3276792
2014_1113_1308,0.44462743
2014_1113_1314,0.2598158
2014_1113_1326,0.21775143
2014_1113_1328,0.22682971
2014_1113_1329,0.35237846
2014_1113_1332,0.23264788
2014_1113_1338,0.24156237
2014_1113_1344,0.32549348
2014_1113_1361,0.14015183
2014_1113_1372,0.24708916
2014_1113_1386,0.547047
2014_1113_1387,0.25461653
2014_1113_1390,0.4667649
2014_1113_1393,0.17495322
2014_1113_1397,0.18718621
2014_1113_1400,0.30200174
2014_1113_1409,0.5831201
2014_1113_1411,0.86897486
2014_1113_1417,0.2833743
2014_1113_1418,0.508799
2014_1113_1433,0.12857486
2014_1113_1437,0.15402791
2014_1113_1438,0.13973916
2014_1113_1444,0.6854248
2014_1113_1451,0.83259773
2014_1113_1454,0.86044306
2014_1113_1455,0.11266172
2014_1113_1458,0.15589213
2014_1113_1459,0.8146669
2014_1113_1462,0.572248
2014_1124_1140,0.79789
2014_1124_1142,0.8986885
2014_1124_1153,0.4135445
2014_1124_1157,0.9186225
2014_1124_1160,0.7899769
2014_1124_1163,0.57376003
2014_1124_1166,0.51831126
2014_1124_1173,0.7313676
2014_1124_1174,0.83121395
2014_1124_1181,0.30011922
2014_1124_1184,0.8992422
2014_1124_1196,0.34279713
2014_1124_1203,0.7659758
2014_1124_1211,0.620126
2014_1124_1217,0.7308538
2014_1124_1234,0.70673674
2014_1124_1235,0.6260951
2014_1124_1242,0.50279075
2014_1124_1243,0.74652743
2014_1124_1246,0.48420358
2014_1124_1257,0.2636656
2014_1124_1264,0.8047253
2014_1124_1269,0.6650468
2014_1124_1272,0.7148173
2014_1124_1273,0.8172098
2014_1124_1276,0.4980012
2014_1124_1277,0.4702567
2014_1124_1291,0.910428
2014_1124_1295,0.76611483
2014_1124_1300,0.83941364
2014_1124_1301,0.77217644
2014_1124_1304,0.8012786
2014_1124_1307,0.7213189
2014_1124_1308,0.7810599
2014_1124_1314,0.6372112
2014_1124_1326,0.5724772
2014_1124_1328,0.5820462
2014_1124_1329,0.7164118
2014_1124_1332,0.56886804
2014_1124_1338,0.61128557
2014_1124_1344,0.7299552
2014_1124_1361,0.40493986
2014_1124_1372,0.5900989
2014_1124_1386,0.8222671
2014_1124_1387,0.6159842
2014_1124_1390,0.80070794
2014_1124_1393,0.4721318
2014_1124_1397,0.55680287
2014_1124_1400,0.65424365
2014_1124_1409,0.8553782
2014_1124_1411,0.94602084
2014_1124_1417,0.6410377
2014_1124_1418,0.83744985
2014_1124_1433,0.3487053
2014_1124_1437,0.46917632
2014_1124_1438,0.4486861
2014_1124_1444,0.89588946
2014_1124_1451,0.93083286
2014_1124_1454,0.9410106
2014_1124_1455,0.34760696
2014_1124_1458,0.5006007
2014_1124_1459,0.90114003
2014_1124_1462,0.84351283
2014_1140_1142,0.8125368
2014_1140_1153,0.12905301
2014_1140_1157,0.82413596
2014_1140_1160,0.5273565
2014_1140_1163,0.20301956
2014_1140_1166,0.2887341
2014_1140_1173,0.38595322
2014_1140_1174,0.54181826
2014_1140_1181,0.1191864
2014_1140_1184,0.7360511
2014_1140_1196,0.12180973
2014_1140_1203,0.41286334
2014_1140_1211,0.28991044
2014_1140_1217,0.40840033
2014_1140_1234,0.371063
2014_1140_1235,0.31014404
2014_1140_1242,0.23797172
2014_1140_1243,0.40393695
2014_1140_1246,0.21502092
2014_1140_1257,0.110760055
2014_1140_1264,0.56215066
2014_1140_1269,0.33711115
2014_1140_1272,0.37835735
2014_1140_1273,0.52573055
2014_1140_1276,0.20620114
2014_1140_1277,0.18909861
2014_1140_1291,0.7392952
2014_1140_1295,0.46143574
2014_1140_1300,0.54216546
2014_1140_1301,0.43303627
2014_1140_1304,0.56619525
2014_1140_1307,0.38206035
2014_1140_1308,0.47784123
2014_1140_1314,0.2645318
2014_1140_1326,0.22098602
2014_1140_1328,0.2537115
2014_1140_1329,0.38205612
2014_1140_1332,0.268437
2014_1140_1338,0.280612
2014_1140_1344,0.35003272
2014_1140_1361,0.13926588
2014_1140_1372,0.29139215
2014_1140_1386,0.5792134
2014_1140_1387,0.26572758
2014_1140_1390,0.5142262
2014_1140_1393,0.1752963
2014_1140_1397,0.2223041
2014_1140_1400,0.30180433
2014_1140_1409,0.6128263
2014_1140_1411,0.8419376
2014_1140_1417,0.33624294
2014_1140_1418,0.54448867
2014_1140_1433,0.116935454
2014_1140_1437,0.19081199
2014_1140_1438,0.17179054
2014_1140_1444,0.69996303
2014_1140_1451,0.805456
2014_1140_1454,0.8396749
2014_1140_1455,0.15614253
2014_1140_1458,0.19355671
2014_1140_1459,0.77474195
2014_1140_1462,0.5923325
2014_1142_1153,0.08110018
2014_1142_1157,0.595399
2014_1142_1160,0.25139964
2014_1142_1163,0.107428215
2014_1142_1166,0.10103791
2014_1142_1173,0.17257433
2014_1142_1174,0.2530993
2014_1142_1181,0.050779734
2014_1142_1184,0.44414097
2014_1142_1196,0.068117365
2014_1142_1203,0.16713746
2014_1142_1211,0.117876455
2014_1142_1217,0.18452416
2014_1142_1234,0.158707
2014_1142_1235,0.13104275
2014_1142_1242,0.08799659
2014_1142_1243,0.15873925
2014_1142_1246,0.101564355
2014_1142_1257,0.048202414
2014_1142_1264,0.25428113
2014_1142_1269,0.14100367
2014_1142_1272,0.14358473
2014_1142_1273,0.2546253
2014_1142_1276,0.08913026
2014_1142_1277,0.07348356
2014_1142_1291,0.51210266
2014_1142_1295,0.23243292
2014_1142_1300,0.24831085
2014_1142_1301,0.19930986
2014_1142_1304,0.2813665
2014_1142_1307,0.16171639
2014_1142_1308,0.2203589
2014_1142_1314,0.11545681
2014_1142_1326,0.12812923
2014_1142_1328,0.11383158
2014_1142_1329,0.18599331
2014_1142_1332,0.11490648
2014_1142_1338,0.1243621
2014_1142_1344,0.16775699
2014_1142_1361,0.090868704
2014_1142_1372,0.12574631
2014_1142_1386,0.25109833
2014_1142_1387,0.15238248
2014_1142_1390,0.23692125
2014_1142_1393,0.09931749
2014_1142_1397,0.11615622
2014_1142_1400,0.14604267
2014_1142_1409,0.29909623
2014_1142_1411,0.7032512
2014_1142_1417,0.12893532
2014_1142_1418,0.28275442
2014_1142_1433,0.08323911
2014_1142_1437,0.085855745
2014_1142_1438,0.09170081
2014_1142_1444,0.37673333
2014_1142_1451,0.6101077
2014_1142_1454,0.5225762
2014_1142_1455,0.06546546
2014_1142_1458,0.10383164
2014_1142_1459,0.4843057
2014_1142_1462,0.24702269
2014_1153_1157,0.93254936
2014_1153_1160,0.8166483
2014_1153_1163,0.7038645
2014_1153_1166,0.6147075
2014_1153_1173,0.82499367
2014_1153_1174,0.8611669
2014_1153_1181,0.4095789
2014_1153_1184,0.936082
2014_1153_1196,0.47792706
2014_1153_1203,0.84093875
2014_1153_1211,0.7482426
2014_1153_1217,0.8339786
2014_1153_1234,0.8097806
2014_1153_1235,0.72610337
2014_1153_1242,0.63496935
2014_1153_1243,0.8127438
2014_1153_1246,0.6215864
2014_1153_1257,0.3856383
2014_1153_1264,0.8679017
2014_1153_1269,0.78305113
2014_1153_1272,0.8218401
2014_1153_1273,0.8996109
2014_1153_1276,0.61228204
2014_1153_1277,0.5839075
2014_1153_1291,0.9300501
2014_1153_1295,0.83775187
2014_1153_1300,0.88160014
2014_1153_1301,0.8234058
2014_1153_1304,0.82997894
2014_1153_1307,0.81241244
2014_1153_1308,0.84872913
2014_1153_1314,0.7422189
2014_1153_1326,0.6883638
2014_1153_1328,0.7156307
2014_1153_1329,0.8256537
2014_1153_1332,0.7207992
2014_1153_1338,0.7294424
2014_1153_1344,0.7947989
2014_1153_1361,0.5082521
2014_1153_1372,0.7243794
2014_1153_1386,0.8771291
2014_1153_1387,0.7536532
2014_1153_1390,0.84671825
2014_1153_1393,0.5543205
2014_1153_1397,0.6602608
2014_1153_1400,0.72430587
2014_1153_1409,0.89472914
2014_1153_1411,0.9562272
2014_1153_1417,0.73508
2014_1153_1418,0.88775665
2014_1153_1433,0.5416268
2014_1153_1437,0.61543226
2014_1153_1438,0.5348102
2014_1153_1444,0.92304426
2014_1153_1451,0.9497713
2014_1153_1454,0.9510984
2014_1153_1455,0.46574956
2014_1153_1458,0.599063
2014_1153_1459,0.92583185
2014_1153_1462,0.88307005
2014_1157_1160,0.25682375
2014_1157_1163,0.08586726
2014_1157_1166,0.09257786
2014_1157_1173,0.15512852
2014_1157_1174,0.23170912
2014_1157_1181,0.041866235
2014_1157_1184,0.4461322
2014_1157_1196,0.05305895
2014_1157_1203,0.16908324
2014_1157_1211,0.09797007
2014_1157_1217,0.15480942
2014_1157_1234,0.15945414
2014_1157_1235,0.119091645
2014_1157_1242,0.09871339
2014_1157_1243,0.1627487
2014_1157_1246,0.09807277
2014_1157_1257,0.038094945
2014_1157_1264,0.23899272
2014_1157_1269,0.12683226
2014_1157_1272,0.15094781
2014_1157_1273,0.20292221
2014_1157_1276,0.07318537
2014_1157_1277,0.06623737
2014_1157_1291,0.46707207
2014_1157_1295,0.2173921
2014_1157_1300,0.21411486
2014_1157_1301,0.19230086
2014_1157_1304,0.25725776
2014_1157_1307,0.16583784
2014_1157_1308,0.19207032
2014_1157_1314,0.116755575
2014_1157_1326,0.10221626
2014_1157_1328,0.09898844
2014_1157_1329,0.1663256
2014_1157_1332,0.09856736
2014_1157_1338,0.12518875
2014_1157_1344,0.156516
2014_1157_1361,0.07321229
2014_1157_1372,0.1018669
2014_1157_1386,0.25241476
2014_1157_1387,0.119874194
2014_1157_1390,0.22861743
2014_1157_1393,0.087480366
2014_1157_1397,0.1049973
2014_1157_1400,0.14389424
2014_1157_1409,0.27526766
2014_1157_1411,0.6382534
2014_1157_1417,0.13242216
2014_1157_1418,0.25276893
2014_1157_1433,0.058410835
2014_1157_1437,0.07542614
2014_1157_1438,0.0797957
2014_1157_1444,0.35148662
2014_1157_1451,0.52033526
2014_1157_1454,0.5119656
2014_1157_1455,0.06333463
2014_1157_1458,0.0818049
2014_1157_1459,0.43301997
2014_1157_1462,0.27186126
2014_1160_1163,0.2800629
2014_1160_1166,0.2958742
2014_1160_1173,0.43399084
2014_1160_1174,0.5576488
2014_1160_1181,0.118663654
2014_1160_1184,0.7737172
2014_1160_1196,0.1515417
2014_1160_1203,0.46861774
2014_1160_1211,0.33430085
2014_1160_1217,0.4486637
2014_1160_1234,0.40034565
2014_1160_1235,0.33162177
2014_1160_1242,0.23906115
2014_1160_1243,0.47540408
2014_1160_1246,0.24126391
2014_1160_1257,0.10627749
2014_1160_1264,0.5496565
2014_1160_1269,0.35942036
2014_1160_1272,0.42872998
2014_1160_1273,0.5816371
2014_1160_1276,0.2378082
2014_1160_1277,0.21559903
2014_1160_1291,0.7834094
2014_1160_1295,0.5280093
2014_1160_1300,0.5990839
2014_1160_1301,0.51637214
2014_1160_1304,0.601737
2014_1160_1307,0.4349899
2014_1160_1308,0.5314419
2014_1160_1314,0.31819764
2014_1160_1326,0.3016117
2014_1160_1328,0.27454334
2014_1160_1329,0.42117798
2014_1160_1332,0.26876423
2014_1160_1338,0.3339992
2014_1160_1344,0.42704216
2014_1160_1361,0.18212517
2014_1160_1372,0.32243302
2014_1160_1386,0.60785633
2014_1160_1387,0.3453563
2014_1160_1390,0.5572085
2014_1160_1393,0.2313847
2014_1160_1397,0.29397133
2014_1160_1400,0.38643503
2014_1160_1409,0.62782747
2014_1160_1411,0.86576855
2014_1160_1417,0.35285363
2014_1160_1418,0.5805716
2014_1160_1433,0.16874135
2014_1160_1437,0.20436195
2014_1160_1438,0.21678692
2014_1160_1444,0.7215583
2014_1160_1451,0.82939863
2014_1160_1454,0.8429137
2014_1160_1455,0.16005316
2014_1160_1458,0.24146998
2014_1160_1459,0.7822357
2014_1160_1462,0.6216078
2014_1163_1166,0.47541994
2014_1163_1173,0.7239018
2014_1163_1174,0.7789856
2014_1163_1181,0.25401956
2014_1163_1184,0.91156346
2014_1163_1196,0.29309803
2014_1163_1203,0.7515258
2014_1163_1211,0.593383
2014_1163_1217,0.73704153
2014_1163_1234,0.68902856
2014_1163_1235,0.586573
2014_1163_1242,0.44997498
2014_1163_1243,0.7246547
2014_1163_1246,0.4376082
2014_1163_1257,0.227979
2014_1163_1264,0.78438085
2014_1163_1269,0.64598274
2014_1163_1272,0.6929977
2014_1163_1273,0.8422922
2014_1163_1276,0.44337004
2014_1163_1277,0.39419588
2014_1163_1291,0.9045129
2014_1163_1295,0.7624015
2014_1163_1300,0.82137036
2014_1163_1301,0.71891844
2014_1163_1304,0.78973484
2014_1163_1307,0.6943115
2014_1163_1308,0.75569916
2014_1163_1314,0.59268004
2014_1163_1326,0.55702
2014_1163_1328,0.5423202
2014_1163_1329,0.71438175
2014_1163_1332,0.53631806
2014_1163_1338,0.58183384
2014_1163_1344,0.68932486
2014_1163_1361,0.36211672
2014_1163_1372,0.5699055
2014_1163_1386,0.8346289
2014_1163_1387,0.63520795
2014_1163_1390,0.7883102
2014_1163_1393,0.40224296
2014_1163_1397,0.5007565
2014_1163_1400,0.5975522
2014_1163_1409,0.85751325
2014_1163_1411,0.9471643
2014_1163_1417,0.5990532
2014_1163_1418,0.81826484
2014_1163_1433,0.35553107
2014_1163_1437,0.42419353
2014_1163_1438,0.35891286
2014_1163_1444,0.890703
2014_1163_1451,0.93814033
2014_1163_1454,0.94775695
2014_1163_1455,0.2878158
2014_1163_1458,0.4350686
2014_1163_1459,0.9231814
2014_1163_1462,0.835706
2014_1166_1173,0.6262745
2014_1166_1174,0.7254444
2014_1166_1181,0.25829425
2014_1166_1184,0.86767304
2014_1166_1196,0.29948267
2014_1166_1203,0.66553724
2014_1166_1211,0.5162377
2014_1166_1217,0.6139148
2014_1166_1234,0.5973056
2014_1166_1235,0.52766436
2014_1166_1242,0.39514905
2014_1166_1243,0.67430544
2014_1166_1246,0.37980393
2014_1166_1257,0.23245023
2014_1166_1264,0.69438833
2014_1166_1269,0.56754667
2014_1166_1272,0.62994725
2014_1166_1273,0.71976584
2014_1166_1276,0.4232322
2014_1166_1277,0.3893779
2014_1166_1291,0.8820269
2014_1166_1295,0.6821393
2014_1166_1300,0.73350036
2014_1166_1301,0.68476844
2014_1166_1304,0.7047643
2014_1166_1307,0.5924978
2014_1166_1308,0.6498396
2014_1166_1314,0.518304
2014_1166_1326,0.46970332
2014_1166_1328,0.47231558
2014_1166_1329,0.5775225
2014_1166_1332,0.44731385
2014_1166_1338,0.48870143
2014_1166_1344,0.6273836
2014_1166_1361,0.33846223
2014_1166_1372,0.45349902
2014_1166_1386,0.755108
2014_1166_1387,0.5280584
2014_1166_1390,0.71609396
2014_1166_1393,0.36273542
2014_1166_1397,0.46957573
2014_1166_1400,0.54946405
2014_1166_1409,0.77624327
2014_1166_1411,0.9301588
2014_1166_1417,0.5382905
2014_1166_1418,0.7361094
2014_1166_1433,0.33927345
2014_1166_1437,0.40062973
2014_1166_1438,0.39226407
2014_1166_1444,0.83944154
2014_1166_1451,0.9008386
2014_1166_1454,0.91258377
2014_1166_1455,0.299063
2014_1166_1458,0.37924778
2014_1166_1459,0.89356047
2014_1166_1462,0.7955955
2014_1173_1174,0.6863524
2014_1173_1181,0.11906179
2014_1173_1184,0.84573406
2014_1173_1196,0.14585413
2014_1173_1203,0.5576044
2014_1173_1211,0.3620999
2014_1173_1217,0.5271839
2014_1173_1234,0.46545857
2014_1173_1235,0.3804099
2014_1173_1242,0.25652745
2014_1173_1243,0.53829557
2014_1173_1246,0.24405135
2014_1173_1257,0.11239272
2014_1173_1264,0.6565033
2014_1173_1269,0.42572555
2014_1173_1272,0.49227718
2014_1173_1273,0.69024247
2014_1173_1276,0.24456292
2014_1173_1277,0.20989202
2014_1173_1291,0.8618495
2014_1173_1295,0.61825705
2014_1173_1300,0.6922195
2014_1173_1301,0.5763642
2014_1173_1304,0.66447186
2014_1173_1307,0.5065499
2014_1173_1308,0.59797996
2014_1173_1314,0.35853386
2014_1173_1326,0.32599255
2014_1173_1328,0.30550626
2014_1173_1329,0.5150168
2014_1173_1332,0.30461615
2014_1173_1338,0.37299117
2014_1173_1344,0.47447565
2014_1173_1361,0.1930532
2014_1173_1372,0.3556606
2014_1173_1386,0.7116497
2014_1173_1387,0.37292737
2014_1173_1390,0.6538505
2014_1173_1393,0.24151878
2014_1173_1397,0.28848407
2014_1173_1400,0.39992815
2014_1173_1409,0.74556273
2014_1173_1411,0.9191734
2014_1173_1417,0.40009663
2014_1173_1418,0.6996229
2014_1173_1433,0.16136734
2014_1173_1437,0.21923187
2014_1173_1438,0.21678483
2014_1173_1444,0.82279295
2014_1173_1451,0.900443
2014_1173_1454,0.90946287
2014_1173_1455,0.1549239
2014_1173_1458,0.2484911
2014_1173_1459,0.8672261
2014_1173_1462,0.7189766
2014_1174_1181,0.15864265
2014_1174_1184,0.75495607
2014_1174_1196,0.15469193
2014_1174_1203,0.44010988
2014_1174_1211,0.31548646
2014_1174_1217,0.41373643
2014_1174_1234,0.4101811
2014_1174_1235,0.33856496
2014_1174_1242,0.2733699
2014_1174_1243,0.44117457
2014_1174_1246,0.22653164
2014_1174_1257,0.14527956
2014_1174_1264,0.5083321
2014_1174_1269,0.3769713
2014_1174_1272,0.43356818
2014_1174_1273,0.5771639
2014_1174_1276,0.24346451
2014_1174_1277,0.2288405
2014_1174_1291,0.71991616
2014_1174_1295,0.4742644
2014_1174_1300,0.5117345
2014_1174_1301,0.42882395
2014_1174_1304,0.5157074
2014_1174_1307,0.3978668
2014_1174_1308,0.45835957
2014_1174_1314,0.33558413
2014_1174_1326,0.2811145
2014_1174_1328,0.2787289
2014_1174_1329,0.38899505
2014_1174_1332,0.28980798
2014_1174_1338,0.3282565
2014_1174_1344,0.3567476
2014_1174_1361,0.18542251
2014_1174_1372,0.34931517
2014_1174_1386,0.574656
2014_1174_1387,0.31560734
2014_1174_1390,0.46847746
2014_1174_1393,0.23031251
2014_1174_1397,0.25002608
2014_1174_1400,0.33328965
2014_1174_1409,0.5681766
2014_1174_1411,0.8351221
2014_1174_1417,0.36483413
2014_1174_1418,0.52538556
2014_1174_1433,0.16564447
2014_1174_1437,0.23569904
2014_1174_1438,0.20389809
2014_1174_1444,0.65049464
2014_1174_1451,0.801654
2014_1174_1454,0.8136118
2014_1174_1455,0.16508724
2014_1174_1458,0.20888746
2014_1174_1459,0.7654165
2014_1174_1462,0.58980376
2014_1181_1184,0.9410285
2014_1181_1196,0.5290868
2014_1181_1203,0.87118
2014_1181_1211,0.78612566
2014_1181_1217,0.85310274
2014_1181_1234,0.84541976
2014_1181_1235,0.782161
2014_1181_1242,0.6976956
2014_1181_1243,0.8615936
2014_1181_1246,0.65639925
2014_1181_1257,0.41593093
2014_1181_1264,0.8665287
2014_1181_1269,0.80498856
2014_1181_1272,0.834173
2014_1181_1273,0.911945
2014_1181_1276,0.691275
2014_1181_1277,0.66767466
2014_1181_1291,0.94938165
2014_1181_1295,0.89038396
2014_1181_1300,0.89567643
2014_1181_1301,0.8606581
2014_1181_1304,0.8995798
2014_1181_1307,0.8503411
2014_1181_1308,0.84852225
2014_1181_1314,0.7849892
2014_1181_1326,0.74433625
2014_1181_1328,0.7619438
2014_1181_1329,0.8378485
2014_1181_1332,0.74496233
2014_1181_1338,0.7840195
2014_1181_1344,0.8581972
2014_1181_1361,0.5832289
2014_1181_1372,0.74226314
2014_1181_1386,0.9147655
2014_1181_1387,0.7935904
2014_1181_1390,0.90013146
2014_1181_1393,0.63263845
2014_1181_1397,0.7399189
2014_1181_1400,0.7832258
2014_1181_1409,0.9267331
2014_1181_1411,0.9699931
2014_1181_1417,0.800694
2014_1181_1418,0.90746564
2014_1181_1433,0.56918967
2014_1181_1437,0.67745316
2014_1181_1438,0.6168075
2014_1181_1444,0.9376362
2014_1181_1451,0.96178454
2014_1181_1454,0.9711726
2014_1181_1455,0.54169333
2014_1181_1458,0.68501705
2014_1181_1459,0.9631949
2014_1181_1462,0.92288554
2014_1184_1196,0.07087934
2014_1184_1203,0.20480981
2014_1184_1211,0.14052992
2014_1184_1217,0.18463716
2014_1184_1234,0.17653582
2014_1184_1235,0.16829465
2014_1184_1242,0.115219645
2014_1184_1243,0.21985504
2014_1184_1246,0.10152786
2014_1184_1257,0.06725721
2014_1184_1264,0.27607474
2014_1184_1269,0.18087418
2014_1184_1272,0.21109955
2014_1184_1273,0.27065876
2014_1184_1276,0.1130898
2014_1184_1277,0.105227485
2014_1184_1291,0.47442374
2014_1184_1295,0.21839757
2014_1184_1300,0.28320768
2014_1184_1301,0.25293547
2014_1184_1304,0.2599091
2014_1184_1307,0.17417595
2014_1184_1308,0.24032302
2014_1184_1314,0.14461315
2014_1184_1326,0.12482832
2014_1184_1328,0.13907708
2014_1184_1329,0.19323325
2014_1184_1332,0.15063535
2014_1184_1338,0.13939229
2014_1184_1344,0.17449819
2014_1184_1361,0.09120959
2014_1184_1372,0.13423525
2014_1184_1386,0.2621845
2014_1184_1387,0.14019862
2014_1184_1390,0.22172141
