ID,Pred
2014_1110_1203,0.19781594
2014_1110_1211,0.12757811
2014_1110_1217,0.20161073
2014_1110_1234,0.20790032
2014_1110_1235,0.14582133
2014_1110_1242,0.09297845
2014_1110_1243,0.24411558
2014_1110_1246,0.06947888
2014_1110_1257,0.038629152
2014_1110_1264,0.2396143
2014_1110_1269,0.093077466
2014_1110_1272,0.18561779
2014_1110_1273,0.31054494
2014_1110_1276,0.08997259
2014_1110_1277,0.07307572
2014_1110_1291,0.42676345
2014_1110_1295,0.1909807
2014_1110_1300,0.3246397
2014_1110_1301,0.17176387
2014_1110_1304,0.20450902
2014_1110_1307,0.16221432
2014_1110_1308,0.2617925
2014_1110_1314,0.12211803
2014_1110_1326,0.10224606
2014_1110_1328,0.080966264
2014_1110_1329,0.19965056
2014_1110_1332,0.09030189
2014_1110_1338,0.12606332
2014_1110_1344,0.12308114
2014_1110_1361,0.034039274
2014_1110_1372,0.105989315
2014_1110_1386,0.27259487
2014_1110_1387,0.109525874
2014_1110_1390,0.20476277
2014_1110_1393,0.046428043
2014_1110_1397,0.09554407
2014_1110_1400,0.11042304
2014_1110_1409,0.2566065
2014_1110_1411,0.7805299
2014_1110_1417,0.14701672
2014_1110_1418,0.24753925
2014_1110_1433,0.031651575
2014_1110_1437,0.090053625
2014_1110_1438,0.07797985
2014_1110_1444,0.31821874
2014_1110_1451,0.68504125
2014_1110_1454,0.5895447
2014_1110_1455,0.041768327
2014_1110_1458,0.0830695
2014_1110_1459,0.55480856
2014_1110_1462,0.34637535
2014_1112_1113,0.90062076
2014_1112_1124,0.64345515
2014_1112_1140,0.89345247
2014_1112_1142,0.9519233
2014_1112_1153,0.46792972
2014_1112_1157,0.9552381
2014_1112_1160,0.8438985
2014_1112_1163,0.64279544
2014_1112_1166,0.7208641
2014_1112_1173,0.8163005
2014_1112_1174,0.77904
2014_1112_1181,0.43061495
2014_1112_1184,0.95783305
2014_1112_1196,0.49958622
2014_1112_1203,0.8654215
2014_1112_1211,0.77977306
2014_1112_1217,0.86333543
2014_1112_1234,0.8664084
2014_1112_1235,0.7828844
2014_1112_1242,0.6921404
2014_1112_1243,0.8879424
2014_1112_1246,0.56257194
2014_1112_1257,0.42466414
2014_1112_1264,0.8726669
2014_1112_1269,0.71472406
2014_1112_1272,0.8496037
2014_1112_1273,0.9190197
2014_1112_1276,0.66811925
2014_1112_1277,0.648679
2014_1112_1291,0.93350476
2014_1112_1295,0.8404613
2014_1112_1300,0.92229086
2014_1112_1301,0.809397
2014_1112_1304,0.8429085
2014_1112_1307,0.8242814
2014_1112_1308,0.88059014
2014_1112_1314,0.7657058
2014_1112_1326,0.7179719
2014_1112_1328,0.68593425
2014_1112_1329,0.854487
2014_1112_1332,0.6934407
2014_1112_1338,0.77015597
2014_1112_1344,0.7795644
2014_1112_1361,0.3615075
2014_1112_1372,0.7320531
2014_1112_1386,0.90169847
2014_1112_1387,0.7333952
2014_1112_1390,0.86464363
2014_1112_1393,0.4763694
2014_1112_1397,0.70523185
2014_1112_1400,0.7141089
2014_1112_1409,0.896066
2014_1112_1411,0.9834763
2014_1112_1417,0.8013554
2014_1112_1418,0.8782345
2014_1112_1433,0.3852186
2014_1112_1437,0.6954538
2014_1112_1438,0.63853765
2014_1112_1444,0.91445285
2014_1112_1451,0.9782259
2014_1112_1454,0.97005445
2014_1112_1455,0.44677308
2014_1112_1458,0.6510567
2014_1112_1459,0.9608384
2014_1112_1462,0.9280984
2014_1113_1124,0.18266974
2014_1113_1140,0.5280581
2014_1113_1142,0.77667534
2014_1113_1153,0.09331204
2014_1113_1157,0.79408234
2014_1113_1160,0.4093001
2014_1113_1163,0.16490999
2014_1113_1166,0.29645178
2014_1113_1173,0.32324642
2014_1113_1174,0.3048416
2014_1113_1181,0.086377986
2014_1113_1184,0.7817437
2014_1113_1196,0.09997577
2014_1113_1203,0.4217154
2014_1113_1211,0.28239265
2014_1113_1217,0.41958708
2014_1113_1234,0.4407626
2014_1113_1235,0.31798512
2014_1113_1242,0.22009428
2014_1113_1243,0.48621133
2014_1113_1246,0.1505939
2014_1113_1257,0.086605094
2014_1113_1264,0.47315818
2014_1113_1269,0.21281725
2014_1113_1272,0.3995398
2014_1113_1273,0.587433
2014_1113_1276,0.19877349
2014_1113_1277,0.1694513
2014_1113_1291,0.6842126
2014_1113_1295,0.4010051
2014_1113_1300,0.59685
2014_1113_1301,0.35554776
2014_1113_1304,0.40384465
2014_1113_1307,0.35059628
2014_1113_1308,0.50472146
2014_1113_1314,0.27550367
2014_1113_1326,0.22325471
2014_1113_1328,0.19040774
2014_1113_1329,0.41968355
2014_1113_1332,0.20720676
2014_1113_1338,0.28142756
2014_1113_1344,0.2770928
2014_1113_1361,0.06941452
2014_1113_1372,0.24291413
2014_1113_1386,0.5258145
2014_1113_1387,0.23247197
2014_1113_1390,0.42273116
2014_1113_1393,0.10156347
2014_1113_1397,0.2178943
2014_1113_1400,0.24059096
2014_1113_1409,0.4987557
2014_1113_1411,0.91532445
2014_1113_1417,0.33304536
2014_1113_1418,0.48269868
2014_1113_1433,0.06944702
2014_1113_1437,0.20549552
2014_1113_1438,0.165802
2014_1113_1444,0.5775598
2014_1113_1451,0.87857634
2014_1113_1454,0.8223436
2014_1113_1455,0.0862534
2014_1113_1458,0.18133846
2014_1113_1459,0.79865324
2014_1113_1462,0.62204975
2014_1124_1140,0.80987835
2014_1124_1142,0.9202493
2014_1124_1153,0.32235914
2014_1124_1157,0.9178139
2014_1124_1160,0.7291155
2014_1124_1163,0.47124967
2014_1124_1166,0.59102386
2014_1124_1173,0.682118
2014_1124_1174,0.6428977
2014_1124_1181,0.2965533
2014_1124_1184,0.9243148
2014_1124_1196,0.34852087
2014_1124_1203,0.75428236
2014_1124_1211,0.63863987
2014_1124_1217,0.7511817
2014_1124_1234,0.7596341
2014_1124_1235,0.6416235
2014_1124_1242,0.53459215
2014_1124_1243,0.8012765
2014_1124_1246,0.41353133
2014_1124_1257,0.29209843
2014_1124_1264,0.75990933
2014_1124_1269,0.54901206
2014_1124_1272,0.74066406
2014_1124_1273,0.84435713
2014_1124_1276,0.50453746
2014_1124_1277,0.474532
2014_1124_1291,0.8821023
2014_1124_1295,0.7419674
2014_1124_1300,0.843055
2014_1124_1301,0.6932581
2014_1124_1304,0.7168202
2014_1124_1307,0.69948083
2014_1124_1308,0.7784819
2014_1124_1314,0.62081313
2014_1124_1326,0.54885155
2014_1124_1328,0.52089244
2014_1124_1329,0.7397662
2014_1124_1332,0.54271984
2014_1124_1338,0.62633526
2014_1124_1344,0.6340253
2014_1124_1361,0.2414001
2014_1124_1372,0.57293135
2014_1124_1386,0.81477565
2014_1124_1387,0.56552565
2014_1124_1390,0.7579252
2014_1124_1393,0.31813413
2014_1124_1397,0.5460362
2014_1124_1400,0.5600765
2014_1124_1409,0.8036789
2014_1124_1411,0.96987456
2014_1124_1417,0.6620473
2014_1124_1418,0.7870076
2014_1124_1433,0.25999814
2014_1124_1437,0.532577
2014_1124_1438,0.47693503
2014_1124_1444,0.83603317
2014_1124_1451,0.9572842
2014_1124_1454,0.9440081
2014_1124_1455,0.31191266
2014_1124_1458,0.4896161
2014_1124_1459,0.92892796
2014_1124_1462,0.86401916
2014_1140_1142,0.7713081
2014_1140_1153,0.10221235
2014_1140_1157,0.7637521
2014_1140_1160,0.38737983
2014_1140_1163,0.16263434
2014_1140_1166,0.27733973
2014_1140_1173,0.31147
2014_1140_1174,0.28861848
2014_1140_1181,0.09070586
2014_1140_1184,0.77484256
2014_1140_1196,0.10562643
2014_1140_1203,0.40217763
2014_1140_1211,0.27576822
2014_1140_1217,0.4091343
2014_1140_1234,0.41651633
2014_1140_1235,0.3079292
2014_1140_1242,0.21300378
2014_1140_1243,0.48344332
2014_1140_1246,0.14579634
2014_1140_1257,0.094057344
2014_1140_1264,0.45232907
2014_1140_1269,0.2146415
2014_1140_1272,0.3937103
2014_1140_1273,0.5653088
2014_1140_1276,0.18281884
2014_1140_1277,0.16840887
2014_1140_1291,0.6645059
2014_1140_1295,0.3819937
2014_1140_1300,0.5767146
2014_1140_1301,0.33581352
2014_1140_1304,0.38163975
2014_1140_1307,0.34092698
2014_1140_1308,0.47364178
2014_1140_1314,0.2651786
2014_1140_1326,0.21651427
2014_1140_1328,0.18684936
2014_1140_1329,0.393415
2014_1140_1332,0.20743051
2014_1140_1338,0.27987394
2014_1140_1344,0.2696131
2014_1140_1361,0.07267716
2014_1140_1372,0.25095695
2014_1140_1386,0.5007827
2014_1140_1387,0.22976634
2014_1140_1390,0.40027952
2014_1140_1393,0.10439926
2014_1140_1397,0.21368942
2014_1140_1400,0.22534087
2014_1140_1409,0.47706643
2014_1140_1411,0.90174663
2014_1140_1417,0.3181525
2014_1140_1418,0.45645806
2014_1140_1433,0.07446263
2014_1140_1437,0.19973783
2014_1140_1438,0.17174539
2014_1140_1444,0.54562885
2014_1140_1451,0.86252123
2014_1140_1454,0.80798435
2014_1140_1455,0.093501724
2014_1140_1458,0.17136033
2014_1140_1459,0.7778148
2014_1140_1462,0.5910518
2014_1142_1153,0.04235744
2014_1142_1157,0.52492905
2014_1142_1160,0.16992614
2014_1142_1163,0.07091139
2014_1142_1166,0.13816327
2014_1142_1173,0.1278048
2014_1142_1174,0.12978014
2014_1142_1181,0.041933715
2014_1142_1184,0.49290708
2014_1142_1196,0.044806518
2014_1142_1203,0.17196305
2014_1142_1211,0.11503858
2014_1142_1217,0.17581168
2014_1142_1234,0.18517321
2014_1142_1235,0.13430159
2014_1142_1242,0.080713
2014_1142_1243,0.22012547
2014_1142_1246,0.06319566
2014_1142_1257,0.042600635
2014_1142_1264,0.20554481
2014_1142_1269,0.08508616
2014_1142_1272,0.17181356
2014_1142_1273,0.268445
2014_1142_1276,0.08274371
2014_1142_1277,0.06802309
2014_1142_1291,0.3898313
2014_1142_1295,0.17135851
2014_1142_1300,0.2745235
2014_1142_1301,0.16153042
2014_1142_1304,0.18321262
2014_1142_1307,0.1364007
2014_1142_1308,0.22014342
2014_1142_1314,0.10665647
2014_1142_1326,0.09510616
2014_1142_1328,0.07838612
2014_1142_1329,0.18093286
2014_1142_1332,0.09039516
2014_1142_1338,0.11134567
2014_1142_1344,0.11224128
2014_1142_1361,0.03394869
2014_1142_1372,0.097451426
2014_1142_1386,0.23262182
2014_1142_1387,0.09763771
2014_1142_1390,0.17822719
2014_1142_1393,0.04333981
2014_1142_1397,0.08999204
2014_1142_1400,0.09556762
2014_1142_1409,0.21724346
2014_1142_1411,0.7149167
2014_1142_1417,0.13079679
2014_1142_1418,0.2151809
2014_1142_1433,0.034415785
2014_1142_1437,0.08267994
2014_1142_1438,0.06916307
2014_1142_1444,0.2686326
2014_1142_1451,0.5946596
2014_1142_1454,0.53021723
2014_1142_1455,0.03965725
2014_1142_1458,0.07649663
2014_1142_1459,0.51098776
2014_1142_1462,0.30055958
2014_1153_1157,0.95677924
2014_1153_1160,0.84335566
2014_1153_1163,0.6435589
2014_1153_1166,0.7340915
2014_1153_1173,0.81811273
2014_1153_1174,0.77994573
2014_1153_1181,0.4496187
2014_1153_1184,0.95587575
2014_1153_1196,0.5090602
2014_1153_1203,0.86340195
2014_1153_1211,0.7831898
2014_1153_1217,0.864231
2014_1153_1234,0.86921257
2014_1153_1235,0.7887752
2014_1153_1242,0.69012344
2014_1153_1243,0.88938016
2014_1153_1246,0.56991285
2014_1153_1257,0.43950456
2014_1153_1264,0.8687484
2014_1153_1269,0.71553034
2014_1153_1272,0.85124946
2014_1153_1273,0.9209257
2014_1153_1276,0.67931837
2014_1153_1277,0.6539216
2014_1153_1291,0.9346258
2014_1153_1295,0.8439253
2014_1153_1300,0.9204657
2014_1153_1301,0.8104705
2014_1153_1304,0.83809054
2014_1153_1307,0.8279338
2014_1153_1308,0.87553185
2014_1153_1314,0.76687634
2014_1153_1326,0.71702397
2014_1153_1328,0.690257
2014_1153_1329,0.8541128
2014_1153_1332,0.69939244
2014_1153_1338,0.7772954
2014_1153_1344,0.7831403
2014_1153_1361,0.36608186
2014_1153_1372,0.7376751
2014_1153_1386,0.90230715
2014_1153_1387,0.7364542
2014_1153_1390,0.8628017
2014_1153_1393,0.46413034
2014_1153_1397,0.7061461
2014_1153_1400,0.7126119
2014_1153_1409,0.8959879
2014_1153_1411,0.9842404
2014_1153_1417,0.8019038
2014_1153_1418,0.8778984
2014_1153_1433,0.39187416
2014_1153_1437,0.7017396
2014_1153_1438,0.6391991
2014_1153_1444,0.91187006
2014_1153_1451,0.9776899
2014_1153_1454,0.9709306
2014_1153_1455,0.462135
2014_1153_1458,0.6641164
2014_1153_1459,0.964531
2014_1153_1462,0.9294868
2014_1157_1160,0.16985114
2014_1157_1163,0.06802109
2014_1157_1166,0.14186345
2014_1157_1173,0.124609336
2014_1157_1174,0.1173691
2014_1157_1181,0.041207395
2014_1157_1184,0.490623
2014_1157_1196,0.043572582
2014_1157_1203,0.17397256
2014_1157_1211,0.112677835
2014_1157_1217,0.17392515
2014_1157_1234,0.1884767
2014_1157_1235,0.14053796
2014_1157_1242,0.08142066
2014_1157_1243,0.23507789
2014_1157_1246,0.057101376
2014_1157_1257,0.04276319
2014_1157_1264,0.19692951
2014_1157_1269,0.085178
2014_1157_1272,0.18024889
2014_1157_1273,0.26573053
2014_1157_1276,0.083567
2014_1157_1277,0.071919985
2014_1157_1291,0.3680282
2014_1157_1295,0.16562581
2014_1157_1300,0.2745282
2014_1157_1301,0.16201714
2014_1157_1304,0.17444713
2014_1157_1307,0.13911793
2014_1157_1308,0.21189496
2014_1157_1314,0.108871214
2014_1157_1326,0.09070634
2014_1157_1328,0.07554825
2014_1157_1329,0.17430964
2014_1157_1332,0.08601399
2014_1157_1338,0.11633118
2014_1157_1344,0.11131874
2014_1157_1361,0.03126408
2014_1157_1372,0.101060696
2014_1157_1386,0.23492697
2014_1157_1387,0.096217245
2014_1157_1390,0.17319424
2014_1157_1393,0.045675818
2014_1157_1397,0.087554775
2014_1157_1400,0.094864324
2014_1157_1409,0.20834309
2014_1157_1411,0.7178501
2014_1157_1417,0.13848282
2014_1157_1418,0.20284247
2014_1157_1433,0.032850694
2014_1157_1437,0.08453516
2014_1157_1438,0.06919398
2014_1157_1444,0.25308686
2014_1157_1451,0.5873486
2014_1157_1454,0.5299025
2014_1157_1455,0.038177818
2014_1157_1458,0.072897725
2014_1157_1459,0.5093572
2014_1157_1462,0.3119993
2014_1160_1163,0.20485622
2014_1160_1166,0.33577362
2014_1160_1173,0.3770291
2014_1160_1174,0.35366437
2014_1160_1181,0.12028706
2014_1160_1184,0.79614574
2014_1160_1196,0.1338351
2014_1160_1203,0.46452597
2014_1160_1211,0.33330056
2014_1160_1217,0.46834815
2014_1160_1234,0.4872908
2014_1160_1235,0.36997172
2014_1160_1242,0.25818712
2014_1160_1243,0.5460535
2014_1160_1246,0.180678
2014_1160_1257,0.120139815
2014_1160_1264,0.51105374
2014_1160_1269,0.25997227
2014_1160_1272,0.4600536
2014_1160_1273,0.61793077
2014_1160_1276,0.23763068
2014_1160_1277,0.21484707
2014_1160_1291,0.70955503
2014_1160_1295,0.45110536
2014_1160_1300,0.62948936
2014_1160_1301,0.40693957
2014_1160_1304,0.4410864
2014_1160_1307,0.39739788
2014_1160_1308,0.5333866
2014_1160_1314,0.3197603
2014_1160_1326,0.26590896
2014_1160_1328,0.23860328
2014_1160_1329,0.4601335
2014_1160_1332,0.2647803
2014_1160_1338,0.33967477
2014_1160_1344,0.33146214
2014_1160_1361,0.09020384
2014_1160_1372,0.30641901
2014_1160_1386,0.5551212
2014_1160_1387,0.2790899
2014_1160_1390,0.45902357
2014_1160_1393,0.13220145
2014_1160_1397,0.26756668
2014_1160_1400,0.26982957
2014_1160_1409,0.53551555
2014_1160_1411,0.91236466
2014_1160_1417,0.3787961
2014_1160_1418,0.5291652
2014_1160_1433,0.09610631
2014_1160_1437,0.24929579
2014_1160_1438,0.20829926
2014_1160_1444,0.59667045
2014_1160_1451,0.87004095
2014_1160_1454,0.83170694
2014_1160_1455,0.12053449
2014_1160_1458,0.22312029
2014_1160_1459,0.8126869
2014_1160_1462,0.65229917
2014_1163_1166,0.62724483
2014_1163_1173,0.7195939
2014_1163_1174,0.674637
2014_1163_1181,0.30256686
2014_1163_1184,0.93402946
2014_1163_1196,0.3484573
2014_1163_1203,0.7889063
2014_1163_1211,0.66904324
2014_1163_1217,0.78655225
2014_1163_1234,0.79848427
2014_1163_1235,0.6875031
2014_1163_1242,0.56041646
2014_1163_1243,0.8274563
2014_1163_1246,0.42951253
2014_1163_1257,0.2950622
2014_1163_1264,0.8012085
2014_1163_1269,0.585145
2014_1163_1272,0.7716512
2014_1163_1273,0.8772389
2014_1163_1276,0.54424584
2014_1163_1277,0.50720173
2014_1163_1291,0.8984675
2014_1163_1295,0.7615387
2014_1163_1300,0.87286717
2014_1163_1301,0.7179975
2014_1163_1304,0.75473404
2014_1163_1307,0.73342353
2014_1163_1308,0.812473
2014_1163_1314,0.65330034
2014_1163_1326,0.58559954
2014_1163_1328,0.55024064
2014_1163_1329,0.77580047
2014_1163_1332,0.5629913
2014_1163_1338,0.6618374
2014_1163_1344,0.6682232
2014_1163_1361,0.23619018
2014_1163_1372,0.6083575
2014_1163_1386,0.85052246
2014_1163_1387,0.6080273
2014_1163_1390,0.78790563
2014_1163_1393,0.32089165
2014_1163_1397,0.5689113
2014_1163_1400,0.5892466
2014_1163_1409,0.8363221
2014_1163_1411,0.9768803
2014_1163_1417,0.7054704
2014_1163_1418,0.8140419
2014_1163_1433,0.25462127
2014_1163_1437,0.5645983
2014_1163_1438,0.4830298
2014_1163_1444,0.863584
2014_1163_1451,0.9672422
2014_1163_1454,0.95515907
2014_1163_1455,0.30344257
2014_1163_1458,0.5173427
2014_1163_1459,0.94577944
2014_1163_1462,0.89170134
2014_1166_1173,0.5666274
2014_1166_1174,0.5199424
2014_1166_1181,0.22181156
2014_1166_1184,0.8890303
2014_1166_1196,0.25917903
2014_1166_1203,0.6488273
2014_1166_1211,0.52341807
2014_1166_1217,0.6548206
2014_1166_1234,0.6606339
2014_1166_1235,0.5502226
2014_1166_1242,0.41195723
2014_1166_1243,0.71192575
2014_1166_1246,0.3043178
2014_1166_1257,0.21410336
2014_1166_1264,0.66336507
2014_1166_1269,0.44948676
2014_1166_1272,0.6409019
2014_1166_1273,0.7749561
2014_1166_1276,0.41568127
2014_1166_1277,0.3861347
2014_1166_1291,0.81916946
2014_1166_1295,0.61429965
2014_1166_1300,0.7698628
2014_1166_1301,0.5894585
2014_1166_1304,0.614558
2014_1166_1307,0.58429676
2014_1166_1308,0.6870401
2014_1166_1314,0.50128496
2014_1166_1326,0.44673932
2014_1166_1328,0.40809894
2014_1166_1329,0.6330372
2014_1166_1332,0.41500595
2014_1166_1338,0.51779014
2014_1166_1344,0.52070767
2014_1166_1361,0.1779545
2014_1166_1372,0.47193995
2014_1166_1386,0.7339174
2014_1166_1387,0.47235495
2014_1166_1390,0.64722615
2014_1166_1393,0.260716
2014_1166_1397,0.43309525
2014_1166_1400,0.4540259
2014_1166_1409,0.7073035
2014_1166_1411,0.94654584
2014_1166_1417,0.56455946
2014_1166_1418,0.68331367
2014_1166_1433,0.19957304
2014_1166_1437,0.4260384
2014_1166_1438,0.37020108
2014_1166_1444,0.7451774
2014_1166_1451,0.9312893
2014_1166_1454,0.9008039
2014_1166_1455,0.21949537
2014_1166_1458,0.3744056
2014_1166_1459,0.8817778
2014_1166_1462,0.79083705
2014_1173_1174,0.45591608
2014_1173_1181,0.14855067
2014_1173_1184,0.8757418
2014_1173_1196,0.17483076
2014_1173_1203,0.6000156
2014_1173_1211,0.4462557
2014_1173_1217,0.59967655
2014_1173_1234,0.6137867
2014_1173_1235,0.4766655
2014_1173_1242,0.34070385
2014_1173_1243,0.66798
2014_1173_1246,0.23924185
2014_1173_1257,0.15030083
2014_1173_1264,0.63076174
2014_1173_1269,0.3538922
2014_1173_1272,0.5828061
2014_1173_1273,0.74754316
2014_1173_1276,0.31828284
2014_1173_1277,0.28450236
2014_1173_1291,0.80259293
2014_1173_1295,0.57388985
2014_1173_1300,0.7467301
2014_1173_1301,0.5196024
2014_1173_1304,0.5642807
2014_1173_1307,0.5224326
2014_1173_1308,0.6566599
2014_1173_1314,0.42753494
2014_1173_1326,0.35647202
2014_1173_1328,0.31929612
2014_1173_1329,0.58678776
2014_1173_1332,0.34158117
2014_1173_1338,0.4368019
2014_1173_1344,0.4373264
2014_1173_1361,0.1166018
2014_1173_1372,0.38728714
2014_1173_1386,0.70035857
2014_1173_1387,0.37672362
2014_1173_1390,0.6020446
2014_1173_1393,0.17071407
2014_1173_1397,0.34832042
2014_1173_1400,0.37461323
2014_1173_1409,0.67358506
2014_1173_1411,0.9541449
2014_1173_1417,0.49278608
2014_1173_1418,0.6504451
2014_1173_1433,0.12333098
2014_1173_1437,0.33579898
2014_1173_1438,0.28145298
2014_1173_1444,0.7317226
2014_1173_1451,0.9343045
2014_1173_1454,0.90758014
2014_1173_1455,0.15236142
2014_1173_1458,0.29593456
2014_1173_1459,0.8868948
2014_1173_1462,0.7754604
2014_1174_1181,0.18229412
2014_1174_1184,0.8665586
2014_1174_1196,0.21083854
2014_1174_1203,0.62218076
2014_1174_1211,0.47690386
2014_1174_1217,0.6195987
2014_1174_1234,0.63230556
2014_1174_1235,0.51114124
2014_1174_1242,0.3791366
2014_1174_1243,0.68605113
2014_1174_1246,0.2743332
2014_1174_1257,0.18823633
2014_1174_1264,0.6451762
2014_1174_1269,0.39403093
2014_1174_1272,0.60734314
2014_1174_1273,0.7498886
2014_1174_1276,0.35411358
2014_1174_1277,0.32995653
2014_1174_1291,0.79476064
2014_1174_1295,0.59076095
2014_1174_1300,0.7558059
2014_1174_1301,0.54436696
2014_1174_1304,0.5751227
2014_1174_1307,0.5531414
2014_1174_1308,0.6691653
2014_1174_1314,0.4688065
2014_1174_1326,0.3932368
2014_1174_1328,0.35234672
2014_1174_1329,0.60111505
2014_1174_1332,0.37081426
2014_1174_1338,0.47529575
2014_1174_1344,0.47341558
2014_1174_1361,0.14509653
2014_1174_1372,0.42830262
2014_1174_1386,0.7101036
2014_1174_1387,0.4125593
2014_1174_1390,0.61431175
2014_1174_1393,0.19966106
2014_1174_1397,0.38985702
2014_1174_1400,0.41224644
2014_1174_1409,0.68166137
2014_1174_1411,0.9529165
2014_1174_1417,0.5255099
2014_1174_1418,0.6532907
2014_1174_1433,0.15515861
2014_1174_1437,0.3772278
2014_1174_1438,0.31851125
2014_1174_1444,0.7358805
2014_1174_1451,0.93174964
2014_1174_1454,0.9016468
2014_1174_1455,0.18073705
2014_1174_1458,0.32807466
2014_1174_1459,0.8854225
2014_1174_1462,0.7799149
2014_1181_1184,0.9670046
2014_1181_1196,0.545016
2014_1181_1203,0.8863953
2014_1181_1211,0.81855977
2014_1181_1217,0.8895007
2014_1181_1234,0.89021736
2014_1181_1235,0.8235433
2014_1181_1242,0.731309
2014_1181_1243,0.9071991
2014_1181_1246,0.59825045
2014_1181_1257,0.47112146
2014_1181_1264,0.8869754
2014_1181_1269,0.7565272
2014_1181_1272,0.87511325
2014_1181_1273,0.93620014
2014_1181_1276,0.7207739
2014_1181_1277,0.7018497
2014_1181_1291,0.94619125
2014_1181_1295,0.87338245
2014_1181_1300,0.93344575
2014_1181_1301,0.83957106
2014_1181_1304,0.86131495
2014_1181_1307,0.857199
2014_1181_1308,0.8982081
2014_1181_1314,0.79937315
2014_1181_1326,0.7506764
2014_1181_1328,0.7309171
2014_1181_1329,0.8777103
2014_1181_1332,0.7353183
2014_1181_1338,0.8077716
2014_1181_1344,0.81564033
2014_1181_1361,0.40028557
2014_1181_1372,0.77145946
2014_1181_1386,0.9235829
2014_1181_1387,0.7682293
2014_1181_1390,0.8891829
2014_1181_1393,0.52128977
2014_1181_1397,0.7417853
2014_1181_1400,0.753601
2014_1181_1409,0.9128001
2014_1181_1411,0.9871867
2014_1181_1417,0.8392719
2014_1181_1418,0.900253
2014_1181_1433,0.43900216
2014_1181_1437,0.74206203
2014_1181_1438,0.67503536
2014_1181_1444,0.9280347
2014_1181_1451,0.9839348
2014_1181_1454,0.9755105
2014_1181_1455,0.4897824
2014_1181_1458,0.6980315
2014_1181_1459,0.9687895
2014_1181_1462,0.9427582
2014_1184_1196,0.041704573
2014_1184_1203,0.1723778
2014_1184_1211,0.10998155
2014_1184_1217,0.1718732
2014_1184_1234,0.17809337
2014_1184_1235,0.121461056
2014_1184_1242,0.08580259
2014_1184_1243,0.21009712
2014_1184_1246,0.0640097
2014_1184_1257,0.034600563
2014_1184_1264,0.20069715
2014_1184_1269,0.08005302
2014_1184_1272,0.1598337
2014_1184_1273,0.2621982
2014_1184_1276,0.0772027
2014_1184_1277,0.06357589
2014_1184_1291,0.3615111
2014_1184_1295,0.17339294
2014_1184_1300,0.28392008
2014_1184_1301,0.14770186
2014_1184_1304,0.16583812
2014_1184_1307,0.14498325
2014_1184_1308,0.23075998
2014_1184_1314,0.10879231
2014_1184_1326,0.08561736
2014_1184_1328,0.06702482
2014_1184_1329,0.16529384
2014_1184_1332,0.07456268
2014_1184_1338,0.11273132
2014_1184_1344,0.105692305
2014_1184_1361,0.03134982
2014_1184_1372,0.091685355
2014_1184_1386,0.23422267
2014_1184_1387,0.090050705
